prediction	target	loss	dist
j ä m p ä k k ö l ö i	j ä m p ä k k ö l ö i	0.049721281975507736	0
v a i h t e l e h e s	v a i h t e l e h	0.1462417095899582	2
a r v o k a s	a r v o k a s	0.05466064438223839	0
l i i j a n t a r k a l l i z e n	l i i j a n t a r k a l l i z e n	0.05325603485107422	0
f i l o s o u f i e d u	f i l o s o u f i e d u	0.04611576348543167	0
i ž ä h i r v i l ö i	i ž ä h i r v i i	0.12353048473596573	2
f o t o k u v a t a	f o t o k u v a t a	0.05154626443982124	0
p i ä s k ö l ö i	p i ä s k ö l ö i	0.04922165721654892	0
t u t k i m u s m a t k u a	t u t k i m u s m a t k u a	0.05248193070292473	0
i l m a s t o n	i l m a s t o n	0.053213972598314285	0
ä r e n ö y	ä r e n ö y	0.048033807426691055	0
k a l l i v o p e r ä z i i	k a l l i v o p e r ä z i i	0.05334918573498726	0
n ’ o k a n	n ’ o k a n	0.051226649433374405	0
v a l d u k u n n a n r a j a	v a l d u k u n n a n r a j a	0.053328536450862885	0
r e h ä h t i ä k s e h	r e h ä h t i ä k s e h	0.05226869881153107	0
p u r j e h v e n e h e n	p u r j e h v e n e h e n	0.051091279834508896	0
t o l k u t t o m u s	t o l k u t t o m u s	0.0516359843313694	0
r a v a h t e t a h e s	r a v a h t e t a h e s	0.05071491375565529	0
o l l e n   o t t a n u h e s	o l l e n   o t t a n u h e s	0.04402683675289154	0
t a l o v u s v e h k e h l a u k k o i	t a l o v u s v e h k e h l a u k k o i	0.05231591686606407	0
n ’ a u k a h t a h e s	n ’ a u k a h t a h	0.11580279469490051	2
p e i g a l o	p e i g a l o	0.053778279572725296	0
p o u d a z i i	p o u d a z i i	0.05058742314577103	0
m a k s a m a t o i	m a k s a m a t o i	0.05356540530920029	0
p y h k i m y ö n	p y h k i m y ö n	0.08581415563821793	0
r e s i p r o k k u p r o n o m i n o i	r e s i p r o k k u p r o n o m i n o i	0.05178603157401085	0
k i r j a v u s t u	k i r j a v u t t u	0.2963506877422333	1
p a i n u o	p a i n u o	0.05405443534255028	0
h u o g e i h i n d a s t u	h u o g e i h i n d a s t u	0.049115139991045	0
š ä l m e t ä h	š ä l m e t ä h	0.04896029084920883	0
č i e k k u a	č i e k k u a	0.05505400151014328	0
m u i g u o u	m u i g u o u	0.0609753243625164	0
s y n n y n	s y n n y n	0.0450957752764225	0
l u m i t u h u l o i	l u m i t u h u l o i	0.05711345002055168	0
š e m a v u t a h	š e m a v u t a h	0.050458960235118866	0
d r u a m u t e a t r a n	d r u a m u t e a t r a n	0.053600095212459564	0
v o i d i e n	v o i d i e n	0.04672043025493622	0
p i t k i t e t ä h	p i t k i t e t ä h	0.051740992814302444	0
t r e p a i j a	t r e p a i j a	0.05532612279057503	0
k u k k u u	k u k k u u	0.05603909492492676	0
h u k k u k a r j u a	h u k k u k a r j u a	0.05326085165143013	0
s y v ä i n t u n d o	s y v ä i n t u n d o	0.04959871247410774	0
r y ö s t ä j ö i	r y ö s t ä j i i	0.1723589301109314	1
l u g u m i ä r ä i n e	l u g u m i ä r ä i n e	0.05181794986128807	0
k a p u s t u p i i r u a d u	k a p u s t u p i i r u a d u	0.05346228927373886	0
t a č m u a i n e h i i	t a č m u a i n e h i i	0.05019952729344368	0
p i h k u l e h t i l ö i	p i h k u l e h t i i	0.12584851682186127	2
a i r o n	a i r o n	0.054158952087163925	0
t e n n i s s u a	t e n n i s s u a	0.04757685586810112	0
v a k u s t u s t u	v a k u s t u s t u	0.05182862654328346	0
v e z i s p o r t u a	v e z i s p o r t u a	0.05171032249927521	0
r u n g a k k a h i i	r u n g a k k a h i i	0.051888030022382736	0
č u i l a h t a h e s	č u i l a h t a h e s	0.0999627634882927	0
o p a s t u s k n i i g a n	o p a s t u s k n i i g a n	0.051108185201883316	0
š o h e l o	š o h e l o	0.0509219765663147	0
s u a r i s t o l o i	s u a r i s t o l o i	0.052070703357458115	0
k i r r a h t u s m e r k i l ö i	k i r r a h t u s m e r k i l ö i	0.05207426846027374	0
p r o k u a z o i	p r o k u a z o i	0.052555955946445465	0
t i e d o r u a d o l o i	t i e d o r u a d o l o i	0.05044172331690788	0
m a n d o l i i n u a	m a n d o l i i n u a	0.049724359065294266	0
k e r d u a n d o i	k e r d u a n d o i	0.05153907462954521	0
k y s k e i l i j ö i	k y s k e i l i j ö i	0.08974795788526535	0
l e v e i h a r d i e n e	l e v e i h a r d i e n e	0.0526430681347847	0
n i m e l l i n e	n i m e l l i n e	0.05146317556500435	0
k a i k e n j y t y s	k a i k e n j y t y s	0.05181507393717766	0
k a j o s	k a j o s	0.052806559950113297	0
b r o m a n	b r o m a n	0.05039351433515549	0
t u r v e h t i u	t u r v e h t i u	0.05378810688853264	0
k ä r z i n	k ä r z i n	0.05382807180285454	0
i s p u a n i e l a i n e	i s p u a n i e l a i n e	0.052623748779296875	0
e n z i a b u s t a n s i e l o i	e n z i a b u s t a n s i e l o i	0.048480525612831116	0
k ä z i r u a v o n r u a d a j a n	k ä z i r u a v o n r u a d a j a n	0.05199575424194336	0
s o i t a n d o i	s o i t a n d o i	0.05016674846410751	0
k a n u a d a l a z e n	k a n u a d a l a z e n	0.05328184738755226	0
c i k l o n	c i k l o n	0.04977063462138176	0
b l u a z n i t t u a	b l u a z n i t t u a	0.05106741562485695	0
s i l m y h e r m o l o i	s i l m y h e r m o l o i	0.05065186694264412	0
t ä m ä n i l m a i n e	t ä m ä n i l m a i n e	0.05167725309729576	0
v o i m i i	v o i m i i	0.05168398842215538	0
h u a b a i n e	h u a b a i n e	0.05219832435250282	0
š e m a v u t t u a	š e m a v u t t u a	0.05244624987244606	0
v a l l i t t a v a n	v a l l i t t a v a n	0.05319395661354065	0
m e č č y j ä n ö i n	m e č č y j ä n ö i n	0.045550376176834106	0
k ö b l ö t t ä y	k ö b l ö t t ä y	0.047363992780447006	0
s e n s o r e k r u a n u	s e n s o r e k r u a n u	0.052298836410045624	0
a l a z i i	a l a i i	1.0261859893798828	1
k o t k u	k o t k u	0.05343329533934593	0
v e z i p i z a r d u	v e z i p i z a r d u	0.06737639009952545	0
g r y h n i š k ö l ö i	g r y h n i š k ö l ö i	0.04779025539755821	0
r a m k u a	r a m k u a	0.05463268980383873	0
j a g a r m o n	j a g a r m o n	0.052310530096292496	0
p a s t a t e k s i i	p a s t a t e k s i i	0.05304954573512077	0
t i i j o n j u o t t o	t i i j o n j u o t t o	0.048814304172992706	0
p i v u o	p i v u o	0.05130181089043617	0
r o v v a t a	r o v v a t a	0.05536895617842674	0
v ä l i t t ö m i ä	v ä l i t t ö m i ä	0.04813329130411148	0
k ä y t t ö r a t a s t u	k ä y t t ö r a t a s t u	0.05112755671143532	0
o h t o l o i	o h t o l o i	0.08807869255542755	0
r ö n g y t ä h	r ö n g y t ä h	0.04688573628664017	0
r y y p p y l ö i	r y y p p y l ö i	0.0676739513874054	0
k e l l i s t y y	k e l l i s t y y	0.051920704543590546	0
h ä m m ä s t y ö	h ä m m ä s t y ö	0.048428166657686234	0
l e b o p e r t i	l e b o p e r t i	0.05327529460191727	0
m u a m a n k i e l d y	m u a m a n k i e l d y	0.05090455710887909	0
y h t i s t y n d i ä	y h t i s t y n d i ä	0.04692564532160759	0
y h t e h k u u l u n d u	y h t e h k u u l u n d u	0.05034071207046509	0
b o h a t t u	b o h a t t u	0.05057140439748764	0
l ä h ä s t y	l ä h ä s t y	0.04974741488695145	0
a b a j i i	a b a j o i	0.16836848855018616	1
v ä l i t i l o i	v ä l i t i l o i	0.052354346960783005	0
d ž e m	d ž e m	0.047643352299928665	0
h o i v e n d a n	h o i v e n d a n	0.049842264503240585	0
k a r j a l a z i i	k a r j a l a z i i	0.0546034574508667	0
m ä g i d o r o g u a	m ä g i d o r o g u a	0.049115221947431564	0
b a d m i n t o n	b a d m i n t o n	0.049212146550416946	0
n y r v i y	n y r v i y	0.04976469278335571	0
r o v i m m o s	r o d i m m o s	0.14260423183441162	1
p o l i i t i e k a n	p o l i i t i e k a n	0.052340731024742126	0
r ä j ä h t y s a i n e h	r ä j ä h t y s a i n e h	0.051253583282232285	0
k u l l e k s i n	k u l l e k s i n	0.05323263257741928	0
p e r ä t ö i	p e r ä t ö i	0.05276762321591377	0
o p e r i e t a n	o p e r i e t a n	0.05211898684501648	0
s e i n y l e h t i l ö i	s e i n y l e h t i l ö i	0.09463324397802353	0
m y t t i ä y	m y t t i ä y	0.0453287735581398	0
t i h i e n	t i h i e n	0.04884759709239006	0
l u v e n d u u r o k k u	l u v e n d u u r o k k u	0.05188695713877678	0
k i v i t ä n	k i v i t ä n	0.05240601301193237	0
m u a n r u a d o p o l i i t i e k a n	m u a n r u a d o p o l i i t i e k a n	0.05183685943484306	0
s o i t i n d u	s o i t i n d u	0.05441909655928612	0
š a u h k a n	š a u h k a n	0.05197170004248619	0
p a k a č i n	p a k a č i n	0.053968630731105804	0
p a h a č č a i n e	p a h a č č a i n e	0.052074406296014786	0
m e n i j i ä	m e n i j i ä	0.04624387249350548	0
v o n g u a	v o n g u a	0.06956513226032257	0
k u a v i t a	k u a v i t a	0.056001581251621246	0
g u a z u p l i t o i	g u a z u p l i t o i	0.0516284815967083	0
a g r e s s i e d u	a g r e s s i e d u	0.04723019525408745	0
p ä i v y p a s t o o č k a t	p ä i v y p a s t o o č k a t	0.0523093119263649	0
l i e m e n d y	l i e m e n d y	0.04890141636133194	0
v i r r a l l i n e	v i r r a l l i n e	0.05338817834854126	0
j u o n d u	j u o n d u	0.04926944151520729	0
s p o r t i i	s p o r t i i	0.05184970796108246	0
s o v a n p e z o p o r o š k u a	s o v a n p e z o p o r o š k u a	0.05060957372188568	0
j u n o	j u n o	0.049834657460451126	0
v i h u a n	v i h u a n	0.05087439343333244	0
k u č i s t u o	k u č i s t u o	0.05157685652375221	0
n u a g l i č č o u	n u a g l i č č o u	0.04787348583340645	0
k a p s u t a n	k a p s u t a n	0.05380621924996376	0
p a i n o l l i s t u	p a i n o l l i s t u	0.05231985077261925	0
s i j a p i ä t t e h i i	s i j a p i ä t t e h i i	0.05223611369729042	0
h ä v i t t ä j i ä	h ä v i t t ä j i ä	0.048775747418403625	0
s t a u č č o i	s t a u č č o i	0.05046430602669716	0
m u h a h t a m m o s	m u h a h t a m m o s	0.04925781488418579	0
k a l l i č e n	k a l l i č e n	0.08162418752908707	0
r u a d o s o v a n	r u a d o s o v a n	0.05042459815740585	0
a z e t u t a h	a z e t u t a h	0.0490078330039978	0
b a t ’ m o i	b a t ’ m o i	0.04927997291088104	0
n ’ a u k k a u	n ’ a u k k a u	0.05197020247578621	0
r o d n ’ u k u n d i i	r o d n ’ u k u n d i i	0.049205854535102844	0
l i i k u n d u a	l i i k u n d u a	0.050910305231809616	0
k u r k o i h u o n	k u r k o i h u o n	0.05132449045777321	0
e m e h t y	e m e h t y	0.04816776514053345	0
k u r i t a h	k u r i t a h	0.05289369076490402	0
d e l e g ä i n e	d e l e g ä i n e	0.05021316930651665	0
k ä h l i ä n	k ä h l i ä n	0.049505844712257385	0
v ä h ä m i e l i z e n	v ä h ä m i e l i z e k s e	0.454733669757843	3
k a n s e l ’ u a r i e l o i	k a n s e l ’ u a r i e l o i	0.05129513517022133	0
i s t u i m i i	i s t u i m i i	0.04665385186672211	0
t u l u o	t u l u o	0.051505591720342636	0
h a j a m i e l i z i i	h a j a m i e l i z i i	0.05151553824543953	0
m a v o k a s	m a v o k a s	0.05371251702308655	0
v a s t a h n o u z u n	v a s t a h n o u z u n	0.05215904489159584	0
m u z a v a t t a v i i	m u z a v a t t a v i i	0.05287551507353783	0
p e d r a n h o i d a i	p e d r a n h o i d a i	0.052244167774915695	0
j e v r e i	j e v r e i	0.05209680646657944	0
m y v v i t e l l ä h	m y v v i t e l l ä h	0.05098438635468483	0
i š k i n r a v v a n	i š k i n r a v v a n	0.051280975341796875	0
h i i r y t	h i i r y t	0.051402460783720016	0
k ä r ä h ä z i i	k ä r ä h ä z i i	0.051374949514865875	0
r a h m a n n o ž u o n	r a h m a n n o ž u o n	0.051150765269994736	0
s u l o i	s u l o i	0.05190280079841614	0
k o p s a h t e t a h e s	k o p s a h t e t a h e s	0.049659308046102524	0
v i k e l d ä h e s	v i k e l d ä h e s	0.09393446892499924	0
s u v a i č č e m a t t o m u a	s u v a i č č e m a t t o m u a	0.048982810229063034	0
e r u o m a t t o m i i	e r u o m a t t o m i i	0.05028209462761879	0
v a l d u k u n n a n	v a l d u k u n n a n	0.05044667795300484	0
a l a k u l o ž u s	a l a k u l o ž u s	0.05391145870089531	0
t u k k u a	t u k k u a	0.0612788088619709	0
j a p o u n i e l a s t u	j a p o u n i e l a s t u	0.05186203494668007	0
s t o m a t i i t t u	s t o m a t i i t t u	0.05178356170654297	0
p i ä t i e d o m i e s t y	p i ä t i e d o m i e s t y	0.05004460737109184	0
p a r d u a	p a r d u a	0.05388032644987106	0
k u r i k a n	k u r i k a n	0.05372362956404686	0
g i m n u a z i e d u	g i m n u a z i e d u	0.04642697796225548	0
h y v i t t i ä	h y v i t t i ä	0.05031447857618332	0
k i ä n n ö k s e n	k i ä n n ö k s e n	0.04849165678024292	0
a l l o t t o m i i	a l l o t t o m i i	0.0499703623354435	0
p a k o i t e h	p a k o i t e h	0.05449165776371956	0
a i j o i t t u a	a i j o i t t u a	0.0517936572432518	0
t i i n e h t y	t i i n e h t y	0.048723265528678894	0
o m a n e n ä ž y z i i	o m a n e n ä ž y z i i	0.049792639911174774	0
s a m a n m i e l i n e	s a m a n m i e l i n e	0.05178358778357506	0
j u a š š i e k a n	j u a š š i e k a n	0.050007764250040054	0
p y s t y n ä s t y	p y s t y n ä s t y	0.04902862012386322	0
k a n s e l ’ u a r i e n	k a n s e l ’ u a r i e n	0.05204164981842041	0
r u a k o v i n u a	r u a k o v i n u a	0.05363980308175087	0
v e r e t ö i	v e r e t ö i	0.0517624169588089	0
č u k k e l u o	č u k k e l u o	0.05067947134375572	0
k o d i m u a l o i	k o d i m u a l o i	0.05051520839333534	0
d e n g u p a j u a	d e n g u p a j u a	0.05065913125872612	0
p u u p i ä l ö i	p u u p i ä l ö i	0.051025040447711945	0
e l v i t ä	e l v i t ä	0.05296716466546059	0
k u u d a m	k u u d a m	0.05226535722613335	0
l ö k š ä h t ä m m ö s	l ö k š ä h t ä m m ö s	0.047432221472263336	0
n ’ a u k a h t u a k s e h	n ’ a u k a h t u a k s e h	0.05307753384113312	0
v u o l t a h	v u o l t a h	0.05279795825481415	0
p o v e r k o i	p o v e r k o i	0.05344953015446663	0
y h k e t ä h	y h k e t ä h	0.04828765243291855	0
y h t y ö	y h t y ö	0.04645851254463196	0
s u o j a t u n	s u o j a t u n	0.05038342997431755	0
n e n ä č y n	n e n ä č y n	0.04715380072593689	0
m u t k a t t o m u a	m u t k a t t o m u a	0.05110562965273857	0
k a n g i l o i	k a n g i l o i	0.08863110095262527	0
h y v i t t e l y n	h y v i t t e l y n	0.04986802116036415	0
h e n g i t y k s e n	h e n g i t y k s e n	0.04903455451130867	0
š u u t k e l i k a s	š u u t k e l i k a s	0.05256177484989166	0
n e v o l i e	n e v o l i e	0.051060669124126434	0
v u o z i r e n g a s t u	v u o z i r e n g a s t u	0.04973149299621582	0
v i l l a t t o m i i	v i l l a t t o m i i	0.05114130675792694	0
l o p p u l o i	l o p p u l o i	0.056218188256025314	0
k a g r u s u u r i m u a	k a g r u s u u r i m u a	0.051515113562345505	0
k u v o n d a h i n e	k u v o n d a h i n e	0.050968069583177567	0
m a d j u a r u a	m a d j u a r u a	0.052212465554475784	0
s o v e n d a n	s o v e n d a n	0.049148138612508774	0
e r o i t u s k o n j u k t a n	e r o i t u s k o n j u k t a n	0.05204727500677109	0
k u i v a t a h	k u i v a t a h	0.054035671055316925	0
t u l e n k e s t ä j ä n	t u l e n k e s t ä j ä n	0.05098492652177811	0
b r i h a č č u s t u	b r i h a č č u s t u	0.04870179295539856	0
e l ä n d y k y v y n	e l ä n d y k y v y n	0.04804930090904236	0
v i h a t o i	v i h a t o i	0.05247333645820618	0
v i e r a i t t a u	v i e r a i t t a u	0.05282659828662872	0
l i ž ä t i i j o n	l i ž ä t i j o n	0.9815534353256226	1
m u a k o n d i e n	m u a k o n d i e n	0.04981400817632675	0
l i ž ä m e r k i n	l i ž ä m e r k i n	0.05154362693428993	0
l a p s u s a i j a n	l a p s u s a i j a n	0.05300125852227211	0
r e i s s u l o i	r e i s s u l o i	0.052315860986709595	0
k ä v ä h t ä m m ö s	k ä v ä h t ä m m ö s	0.04843980073928833	0
k o r e i	k o r e i	0.05498449131846428	0
k e r d u a m a t t o m u a	k e r d u a m a t t o m u a	0.051183056086301804	0
k ö m p ä k k y ö	k ö m p ä k k y ö	0.04981826990842819	0
r a v i z o u	r a v i z o u	0.049696534872055054	0
k a s t a r i	k a s t a r i	0.05605459213256836	0
k a n n a t t o m a n	k a n n a t t o m a n	0.05058799311518669	0
p r o v o c i i r u i č e n	p r o v o c i i r u i č e n	0.0504363551735878	0
k o d i f i a l k a n	k o d i f i a l k a n	0.05202694237232208	0
n i i t t y n i e k k u	n i i t t y n i e k k u	0.05005432665348053	0
s m u t t i u	s m u t t i u	0.05018523707985878	0
k e s k e v y t ä n	k e s k e v y t ä n	0.05154082924127579	0
k o p p a l i i	k o p p a l i i	0.05324837937951088	0
l u m i t u h u	l u m i t u h u	0.05288641154766083	0
t e l m ä n	t e l m ä n	0.051911361515522	0
s t r u k t u u r u a	s t r u k t u u r u a	0.053112905472517014	0
a i g u l i p p u	a i g u l i p p u	0.05319014936685562	0
r ä š k e h e n	r ä š k e h e n	0.05084864795207977	0
h u o l e s t u t t a u	h u o l e s t u t t a u	0.05107906833291054	0
v a t u l d a n	v a t u l d a n	0.05278797447681427	0
t y y n e n ö y	t y y n e n ö y	0.04404812306165695	0
h e l m u	h e l m u	0.05289074778556824	0
p o i g i u	p o i g i u	0.0557575449347496	0
h y p ä h t e l l ä k s e h	h y p ä h t e l l ä k s e h	0.05180322378873825	0
h y č i s t ä n	h y č i s t ä n	0.048547472804784775	0
t o r t i i	t o r t i i	0.052449874579906464	0
o r k e s t r o i	o r k e s t r o i	0.05497399717569351	0
č e r n i l b u t k i l o i	č e r n i l b u t k i l o i	0.08043273538351059	0
b a r h a t t u p i n d ž a k k o l o i	b a r h a t t u p i n d ž a k k o l o i	0.05177885666489601	0
k i r j a l e p a n o l o i	k i r j a l e p a n o l o i	0.053481824696063995	0
r a j o i t a n	r a j o i t a n	0.05266348645091057	0
l a i v u l i ä k ä r i	l a i v u l i ä k ä r i	0.05522722378373146	0
h e i n y n i i t t y l ö i	h e i n y n i i t t y l ö i	0.04807493835687637	0
o r i e h a n	o r i e h a n	0.05200272798538208	0
p ö č ö i n	p ö č ö i n	0.04966137930750847	0
r e b i e m i ä	r e b i e m i ä	0.049438126385211945	0
m o t o s p o r t a n	m o t o s p o r t a n	0.05231865867972374	0
v o i m i s t e l i j o i	v o i m i s t e l i j o i	0.08705415576696396	0
r ö t k ö t ä n	r ö t k ö t ä n	0.0494956336915493	0
t i l a v u k s e n	t i l a v u k s e n	0.05928906053304672	0
k a n d a m i s t u	k a n d a m i s t u	0.05136210098862648	0
v i r g u k i r j u p o š t u	v i r g u k i r j u p o š t u	0.05195062607526779	0
n u k a h t e l e h e s	n u k a h t e l e h	0.13639181852340698	2
s i t k e i h e n g i n e	s i t k e i h e n g i n e	0.050223458558321	0
r e n t g e n l a i t t e h e n	r e n t g e n l a i t t e h e n	0.05083600804209709	0
v a l d u s u o n d u	v a l d u s u o n d u	0.04909816384315491	0
y ö n i e k k u a	y ö n i e k k u a	0.04848512262105942	0
v e r i k o i t t e h e n	v e r i k o i t t e h e n	0.05130705609917641	0
k i š k o i	k i š k o i	0.05155998095870018	0
z a i d i u	z a i d i u	0.04936611279845238	0
k e s k u s t o i	k e s k u s t o i	0.05219106748700142	0
v a l v o n d u a	v a l v o n d u a	0.0512685552239418	0
p o d n o s s u a	p o d n o s s u a	0.04823366552591324	0
d i s t a n s i e l l i z e n	d i s t a n s i e l l i z e n	0.05028168484568596	0
l o š k o t t a u	l o š k o t t a u	0.050625938922166824	0
o n d o	o n d o	0.04748251289129257	0
t a g a h a m b a h a n	t a g a h a m b a h a n	0.05051051825284958	0
t ä m ä n v u o d i s t u	t ä m ä n v u o d i s t u	0.049343761056661606	0
s u i t t u o	s u i t t u o	0.051243383437395096	0
f e r š a l i	f e r š a l i	0.052054841071367264	0
d e m o n s t r a c i e d u	d e m o n s t r a c i e d u	0.047742150723934174	0
j ä m p ä k ö n	j ä m p ä k ö n	0.056890904903411865	0
f o u k u s s i	f o u k u s s i	0.04912179708480835	0
v i e r r e t t y	v i e r r e t t y	0.0501825325191021	0
k o m š a n	k o m š a n	0.05810234695672989	0
h u o v i s t a n	h u o v i s t a n	0.05130849406123161	0
m a ž o r s ä v e l i k k ö	m a ž o r s ä v e l i k k ö	0.05148220434784889	0
b o k k u h i e r u	b o k k u h i e r u	0.05158751830458641	0
y k s i t a v u h i n e	y k s i t a v u h i n e	0.05142681300640106	0
r a č e t t a u	r a č e t t a u	0.0513668917119503	0
v a s t u s i ä	v a s t u s i ä	0.05275023728609085	0
p a l o m a š i n u a	p a l o m a š i n u a	0.051328469067811966	0
p y g ä l i ä	p y g ä l i ä	0.06610789149999619	0
m u h e l o l o i	m u h e l o l o i	0.05125662684440613	0
v a r a u k s i u k s i i	v a r a u k s i u k s i i	0.056288182735443115	0
s y v ä i n v i g a	s y v ä i n v i g a	0.05009052902460098	0
p ä i v y r a h o i	p ä i v y r a h o i	0.05234900861978531	0
j e g i p t a l a i n e	j e g i p t a l a i n e	0.05263756960630417	0
t u o t a n d o l a i t o s t u	t u o t a n d o l a i t o s t u	0.050703488290309906	0
a r b a v u s	a r b a v u s	0.053942982107400894	0
z u a k k u n	z u a k k u n	0.05179091915488243	0
h e n g ä h t e l e m m ö s	h e n g ä h t e l e m m ö s	0.047478120774030685	0
o l g i l o i	o l g i i	0.24749648571014404	2
