prediction	target	loss	dist
k n a a p e i l l a	k n a a p e i l l a	0.05025806650519371	0
k i m m i k s i	k i m m i k s i	0.045888349413871765	0
a s e b u t o l o l e i l l a	a s e b u t o l o l e i l l a	0.05111890658736229	0
h ö y r y j y r ä t	h ö y r y j y r ä t	0.04730384424328804	0
k a n s a n d e m o k r a a t t i e n	k a n s a n d e m o k r a a t t i e n	0.04917849227786064	0
t e e s i i v i l ä l t ä	t e e s i i v i l ä l t ä	0.04858362302184105	0
p a l j o u k s i l l a	p a l j o u k s i l l a	0.05061209201812744	0
p a l l o b a k t e e r e i n	p a l l o b a k t e e r e i n	0.050046585500240326	0
l u o n n o n m a g n e e t e i t t a	l u o n n o n m a g n e e t e i t t a	0.0487481951713562	0
j ä s e n m a i l l e	j ä s e n m a i l l e	0.04870893433690071	0
h a l l i n t o n e u v o s t o i n a	h a l l i n t o n e u v o s t o i n a	0.05048670247197151	0
y l i t ä y t t ä i s i m m e	y l i t ä y t t ä i s i m m e	0.04795750230550766	0
r a s i t u k s i l l e	r a s i t u k s i l l e	0.05036258324980736	0
m o t i v o i n t e i h i n	m o t i v o i n t e i h i n	0.0480770468711853	0
e r e h t y v ä i s e l l ä	e r e h t y v ä i s e l l ä	0.04881822317838669	0
l u o d o i k s i	l u o d o i k s i	0.04987311363220215	0
h y v ä n m a k u i s i n e	h y v ä n m a k u i s i n e	0.04929737374186516	0
p e s u l a l l a	p e s u l a l l a	0.052103519439697266	0
y h t i ö j ä r j e s t y k s i n e e n	y h t i ö j ä r j e s t y k s i n e e n	0.04680616036057472	0
u l k u s t a u d e i l l a	u l k u s t a u d e i l l a	0.05011139065027237	0
o p i s k e l k a a m m e	o p i s k e l k a a m m e	0.04900694638490677	0
t e h o a i k a n a	t e h o a i k a n a	0.050146326422691345	0
r e s s u k k a a n	r e s s u k k a a n	0.04996278136968613	0
n a i s t e n t a n s s e i l l e	n a i s t e n t a n s s e i l l e	0.04889068752527237	0
h u u l e n h e i t t ä j ä s s ä	h u u l e n h e i t t ä j ä s s ä	0.04792432487010956	0
s i j o i t u k s i i n	s i j o i t u k s i i n	0.04822163283824921	0
m u r u s t a n e n	m u r u s t a n e n	0.05014311149716377	0
p a r a n t e l e v a t	p a r a n t e l e v a t	0.04916493594646454	0
ä i t i y s v a p a a h a n	ä i t i y s v a p a a s e e n	0.21638908982276917	3
t e l e v i s i o r u u d u t	t e l e v i s i o r u u d u t	0.04988177865743637	0
o n t e l o i s i a	o n t e l o i s i a	0.05043039470911026	0
s y r e e n i l l e	s y r e e n i l l e	0.04900714382529259	0
g a m m a - a m i n o v o i h a p o t	g a m m a - a m i n o v o i h a p o t	0.04925365373492241	0
n a r k o m a n i o i l t a	n a r k o m a n i o i l t a	0.0514848455786705	0
a k k l i m a t i s o i n t i a	a k k l i m a t i s o i n t i a	0.0500316321849823	0
s o p r a a n o	s o p r a a n o	0.051827337592840195	0
m a n d o l i i n i t t a	m a n d o l i i n i t t a	0.049537867307662964	0
i l m a n v a i h t o i n e e n	i l m a n v a i h t o i n e e n	0.04958781599998474	0
h ö r ö t e t t ä i s i i n	h ö r ö t e t t ä i s i i n	0.045310914516448975	0
o t s o n i s u o j a k s i	o t s o n i s u o j a k s i	0.049139898270368576	0
l a u m a s i e l u i s u u d e t	l a u m a s i e l u i s u u d e t	0.050258804112672806	0
k a n n a k s e l a i n e n	k a n n a k s e l a i n e n	0.0497785285115242	0
o r j a n o m a i n e n	o r j a n o m a i n e n	0.05052610859274864	0
p e l i i t t e i h i n	p e l i i t t e i h i n	0.047875676304101944	0
i s o v y ö t i ä i s e l l ä	i s o v y ö t i ä i s e l l ä	0.04827862232923508	0
p i t k ä v e t e i s e t t ä	p i t k ä v e t e i s e t t ä	0.0480395145714283	0
r a d i k a a l i m p i n e	r a d i k a a l i m p i n e	0.050883010029792786	0
a a r t e e n m e t s ä s t y k s e n ä	a a r t e e n m e t s ä s t y k s e n ä	0.04792105406522751	0
m i t ä t ö i n n e i n	m i t ä t ö i n n e i n	0.04635590314865112	0
i m p u l s i i v i s e s s a	i m p u l s i i v i s e s s a	0.04916834086179733	0
e n n ä t y k s i s t ä	e n n ä t y k s i s t ä	0.04682103917002678	0
m u s t a n k i p e ä n	m u s t a n k i p e ä n	0.04940257593989372	0
a h o l e i n i k k e j ä	a h o l e i n i k k e j ä	0.048398856073617935	0
l o g o i n a	l o g o i n a	0.050962332636117935	0
k a n a l i s o i t u i s i v a t	k a n a l i s o i t u i s i v a t	0.05027231201529503	0
v e s i k e h ä t t ä	v e s i k e h ä t t ä	0.04845884442329407	0
s i n i k ä y r ä t t ä	s i n i k ä y r ä t t ä	0.04937596991658211	0
k ä r ä j i e n	k ä r ä j i e n	0.045691054314374924	0
l e k o	l e k o	0.05013437941670418	0
a u t o v e r o i l l e	a u t o v e r o i l l e	0.0521860308945179	0
j a l o s t e e n	j a l o s t e e n	0.04883676394820213	0
f t a l a a t t i n a	f t a l a a t t i n a	0.050014179199934006	0
p e t r o k e m i a l l i s e l l e	p e t r o k e m i a l l i s e l l e	0.05035560205578804	0
s u o n i k s i	s u o n i k s i	0.048003751784563065	0
k i e l e n k ä ä n t ä j i l l ä	k i e l e n k ä ä n t ä j i l l ä	0.04814848303794861	0
o o p p e r a l a u l a j a t t a r i n e e n	o o p p e r a l a u l a j a t t a r i n e e n	0.050382066518068314	0
k i e r t o t ä h d i l t ä	k i e r t o t ä h d i l t ä	0.04864060878753662	0
y k k ö s e t t ä	y k k ö s e t t ä	0.04651208221912384	0
v i g i l a n s s i	v i g i l a n s s i	0.04923563823103905	0
p e n d e l e i n	p e n d e l e i n	0.047823466360569	0
t i i v i s t e e n	t i i v i s t e e n	0.04828944429755211	0
n e i t s y t s a a r e l a i n e n	n e i t s y t s a a r e l a i n e n	0.04936061054468155	0
j u s t e e r i l t a	j u s t e e r i l t a	0.05004199966788292	0
š a k a a l i k s i	š a k a a l i k s i	0.047773655503988266	0
m a r i n o i d u i n	m a r i n o i d u i n	0.05073973536491394	0
i h m e e l t ä	i h m e e l t ä	0.04817453399300575	0
h e n k i l ö s t ö p a l v e l u i h i n	h e n k i l ö s t ö p a l v e l u i h i n	0.048387203365564346	0
t u h m i m p i n e	t u h m i m p i n e	0.047855570912361145	0
i d e n t i f i o i n e n	i d e n t i f i o i n e n	0.04770063981413841	0
v e l k a u t a t t e	v e l k a u t a t t e	0.04957359656691551	0
l i i k u t t a i s i	l i i k u t t a i s i	0.04909000173211098	0
v a l a h t a k o o n	v a l a h t a k o o n	0.050653744488954544	0
p e d a n t e i l t a	p e d a n t e i l t a	0.04936547204852104	0
r y ö p y t e t t ä k ö ö n	r y ö p y t e t t ä k ö ö n	0.04487435892224312	0
l i n t u k o i k s i	l i n t u k o i k s i	0.048412661999464035	0
k e h t o l a u l u j a	k e h t o l a u l u j a	0.05122221261262894	0
t u r i n o i n e e	t u r i n o i n e e	0.04957422986626625	0
a l b i i n o i n a	a l b i i n o i n a	0.05072993412613869	0
i n t i a n p u u v i l l o i k s i	i n t i a n p u u v i l l o i k s i	0.049445319920778275	0
h a a r a k a t k o k s e s s a	h a a r a k a t k o k s e s s a	0.0508752204477787	0
k a r a k t e r i s o i s i t t e	k a r a k t e r i s o i s i t t e	0.050719596445560455	0
o h j a s t i v a t	o h j a s t i v a t	0.04851711168885231	0
o r k e s t e r i t a i t e e t t a	o r k e s t e r i t a i t e e t t a	0.049700092524290085	0
a v o p a r e i s t a	a v o p a r e i s t a	0.05170785263180733	0
s u o m u v y ö s e i t i k i t t ä	s u o m u v y ö s e i t i k i t t ä	0.04843287914991379	0
n a d o i l t a	n a d o i l t a	0.049494288861751556	0
r e l a t i v i s t i n a	r e l a t i v i s t i n a	0.05074899643659592	0
p l a r i l t a	p l a r i l t a	0.05276589095592499	0
ä h e l t ä k ä ä m m e	ä h e l t ä k ä ä m m e	0.04699937254190445	0
n u u s k a s i t t e	n u u s k a s i t t e	0.04818098619580269	0
k e s ä k u i n e n	k e s ä k u i n e n	0.04782767593860626	0
i t s e k a n n a t t a v a s t a	i t s e k a n n a t t a v a s t a	0.049559030681848526	0
j u m a l u s k o a	j u m a l u s k o a	0.05115245655179024	0
n u o h o o j a	n u o h o o j a	0.050526268780231476	0
v e t o - o i k e u k s i i n	v e t o - o i k e u k s i i n	0.04763316363096237	0
k e s k u s s a i r a a l a	k e s k u s s a i r a a l a	0.05101586878299713	0
s u o j a i m e t t a	s u o j a i m e t t a	0.04961356893181801	0
l u o k i t u i m m e	l u o k i t u i m m e	0.050577398389577866	0
k i i l t ä v i n e	k i i l t ä v i n e	0.04858294874429703	0
i t s e s a a s t u t u s t a	i t s e s a a s t u t u s t a	0.04891803115606308	0
a n a l s i i t t e i h i n	a n a l s i i t t e i h i n	0.04831310734152794	0
b e t o n i r a m p e i l l a	b e t o n i r a m p e i l l a	0.05014582350850105	0
m e n s a l a i s i l t a	m e n s a l a i s i l t a	0.050933562219142914	0
l e v e i l l e n	l e v e i l l e n	0.04879169538617134	0
b u l l i i n	b u l l i i n	0.04713905602693558	0
b e d u i i n i n	b e d u i i n i n	0.047266293317079544	0
k v a n t i t a t i i v i s u u k s i a	k v a n t i t a t i i v i s u u k s i a	0.04941658303141594	0
l a s i k u i t u o p t i i k o i l l e	l a s i k u i t u o p t i i k o i l l e	0.0505012683570385	0
d o k t r i i n i l t a	d o k t r i i n i l t a	0.04956516996026039	0
a s t e i k o l l i s i i n	a s t e i k o l l i s i i n	0.04981352388858795	0
i t s e y k s i e n	i t s e y k s i e n	0.046847689896821976	0
p e k o n i h a m p u r i l a i s e t	p e k o n i h a m p u r i l a i s e t	0.05058940127491951	0
t y p e r ä m p i ä	t y p e r ä m p i ä	0.04751688614487648	0
s a v u s t u m m e	s a v u s t u m m e	0.04927884042263031	0
p e n s a s k o i r i e n	p e n s a s k o i r i e n	0.04953291639685631	0
k i k a t u s	k i k a t u s	0.049960143864154816	0
n e e k e r i e n	n e e k e r i e n	0.04731603339314461	0
n a t r i u m f l u o r i d i a	n a t r i u m f l u o r i d i a	0.049806322902441025	0
m u r s k e i k s i	m u r s k e i k s i	0.048376355320215225	0
b e r l i i n i n l e h m u k s e k s i	b e r l i i n i n l e h m u k s e k s i	0.047766394913196564	0
a d i p o o s i s e s s a	a d i p o o s i s e s s a	0.04956674575805664	0
h y d r o k e m i a l l a	h y d r o k e m i a l l a	0.05059052258729935	0
u i k k u k a n o i h i n	u i k k u k a n o i h i n	0.04840162768959999	0
k o l m a n n e k s e s s a	k o l m a n n e k s e s s a	0.04980083182454109	0
v e r e n h u k k a n a	v e r e n h u k k a n a	0.04946640878915787	0
t r i k i n o o s i s t a	t r i k i n o o s i s t a	0.04996761307120323	0
a i v o p e s s e v ä t	a i v o p e s s e v ä t	0.04815497621893883	0
s p i r a a l i n a	s p i r a a l i n a	0.05202532932162285	0
h y p p i s i t t e	h y p p i s i t t e	0.0474790558218956	0
t o i k k a r o i t t e	t o i k k a r o i t t e	0.05115671455860138	0
t o r n a d o i t t a	t o r n a d o i t t a	0.051495734602212906	0
v y ö h y k e t e r a p i a t t a	v y ö h y k e t e r a p i a t t a	0.0491039901971817	0
m y r s k y i s i n e	m y r s k y i s i n e	0.04877198860049248	0
v i i t o s l a i s u u d e l l a	v i i t o s l a i s u u d e l l a	0.05055218189954758	0
l a t t i n g i l l e	l a t t i n g i l l e	0.049247633665800095	0
a a v i k k o t u l k k u j e n	a a v i k k o t u l k k u j e n	0.04949610307812691	0
l a a t u l u o k k a a	l a a t u l u o k k a a	0.052136294543743134	0
v i r o n n o k s e t	v i r o n n o k s e t	0.04902768135070801	0
k a n a n m a k s a s s a	k a n a n m a k s a s s a	0.05061044916510582	0
p a r t i o h u i v i l l a	p a r t i o h u i v i l l a	0.051685772836208344	0
h a a l e a l l a	h a a l e a l l a	0.05281110852956772	0
a n t r o p o l o g i n a	a n t r o p o l o g i n a	0.05089638754725456	0
k o l o n i o i k s i	k o l o n i o i k s i	0.049428120255470276	0
r y n n i m m e	r y n n i m m e	0.0483938604593277	0
a l k y y n e i h i n	a l k y y n e i h i n	0.04764551296830177	0
e k s p a n s i o l l e	e k s p a n s i o l l e	0.05044739693403244	0
n e i t s y t s a a r e l a i s i s t a	n e i t s y t s a a r e l a i s i s t a	0.049747880548238754	0
t ö r r ö t t ä i s i n	t ö r r ö t t ä i s i n	0.04663233458995819	0
s e t s w a n o i n	s e t s w a n o i n	0.046845659613609314	0
k i i l l o t t u i s i n	k i i l l o t t u i s i n	0.04955890402197838	0
n ö r t t i n ä	n ö r t t i n ä	0.04637865349650383	0
s t u k t u r o i t a k o o n	s t u k t u r o i t a k o o n	0.04926280304789543	0
k i e l i ä ä n t e i k s i	k i e l i ä ä n t e i k s i	0.04729630425572395	0
m o d u u l i	m o d u u l i	0.050342656672000885	0
k ä r s i m y s n ä y t e l m ä t	k ä r s i m y s n ä y t e l m ä t	0.04858293756842613	0
s o r m i r u o k a	s o r m i r u o k a	0.05199725925922394	0
r i i m u s t a	r i i m u s t a	0.05082324892282486	0
a i k m o f o b i a s t a	a i k m o f o b i a s t a	0.049636904150247574	0
v u o l u h ö y l ä n ä	v u o l u h ö y l ä n ä	0.04964528605341911	0
t a i s t e l u h e l i k o p t e r i s t a	t a i s t e l u h e l i k o p t e r i s t a	0.050763845443725586	0
m u n a k u p i l l a	m u n a k u p i l l a	0.05088941752910614	0
r e v i s i o n i s m i s t a	r e v i s i o n i s m i s t a	0.049892622977495193	0
e v e n t i i v e i l l ä	e v e n t i i v e i l l ä	0.04801065847277641	0
o m a k o t i t o n t i s s a	o m a k o t i t o n t i s s a	0.049958936870098114	0
y k s i t y i s l e n t o n a	y k s i t y i s l e n t o n a	0.0496659092605114	0
l e n k k a r e i t t a	l e n k k a r e i t t a	0.049891989678144455	0
p ä ä l a u s e i n e e n	p ä ä l a u s e i n e e n	0.048657577484846115	0
ä h i t t e l i t	ä h i t t e l i t	0.04773132875561714	0
p ä ä l a u s e	p ä ä l a u s e	0.050335511565208435	0
h i e r t y m i l l ä	h i e r t y m i l l ä	0.04968491569161415	0
f o o l i h a p o s s a	f o o l i h a p o s s a	0.05104648694396019	0
h ö l k ä n n e e	h ö l k ä n n e e	0.04520270600914955	0
e n s i e s i t y k s e e n	e n s i e s i t y k s e e n	0.046579185873270035	0
p u t o a m i s i l l a	p u t o a m i s i l l a	0.051250990480184555	0
l ä h i v i i k o s s a	l ä h i v i i k o s s a	0.04956960678100586	0
a l l e k i r j o i t t a i s i	a l l e k i r j o i t t a i s i	0.04962768405675888	0
s i l m ä t i p p o i n e e n	s i l m ä t i p p o i n e e n	0.04771896451711655	0
a u r i n k o s ä h k ö t t ä	a u r i n k o s ä h k ö t t ä	0.04998350888490677	0
l a u m a s i e l u t t a	l a u m a s i e l u t t a	0.051900122314691544	0
l i i t e t i e d o s t o l l a	l i i t e t i e d o s t o l l a	0.05038877949118614	0
t y p i s t y k ö ö n	t y p i s t y k ö ö n	0.04640555381774902	0
ä l y p u h e l i m i n	ä l y p u h e l i m i n	0.04929828643798828	0
l a a j a v e r k k o i n a	l a a j a v e r k k o i n a	0.05085062235593796	0
v a s t u u v a p a u t u k s i n	v a s t u u v a p a u t u k s i n	0.049839720129966736	0
ö l j y k u l t t u u r e i l l e	ö l j y k u l t t u u r e i l l e	0.04897841438651085	0
k i r j o i t u s p ö y t ä	k i r j o i t u s p ö y t ä	0.048768721520900726	0
y k s i t y i s i t t ä	y k s i t y i s i t t ä	0.04879371449351311	0
v i e n t i l i s e n s s e i s t ä	v i e n t i l i s e n s s e i s t ä	0.04890960827469826	0
p e u h u t u n t e j a	p e u h u t u n t e j a	0.04838758334517479	0
m e n e t t e l i s i v ä t	m e n e t t e l i s i v ä t	0.04611281678080559	0
p y y k i n k u i v a u s t e l i n e e s e e n	p y y k i n k u i v a u s t e l i n e e s e e n	0.04767971485853195	0
j a k k i h e d e l m ä n	j a k k i h e d e l m ä n	0.048313919454813004	0
l i i t e t i e d o s t o t	l i i t e t i e d o s t o t	0.04928421974182129	0
l e i r i y t y ä	l e i r i y t y ä	0.04952652379870415	0
k u u s i p e u r a s t a	k u u s i p e u r a s t a	0.051049504429101944	0
n ä ä n t y i s i t t e	n ä ä n t y i s i t t e	0.047302164137363434	0
i d e n t i t e e t t i f u n k t i o i n a	i d e n t i t e e t t i f u n k t i o i n a	0.048000484704971313	0
s i p p a a t	s i p p a a t	0.04741784185171127	0
a n t e n n i a	a n t e n n i a	0.047153618186712265	0
c l e a r - t i l o i n	c l e a r - t i l o i n	0.04786086082458496	0
o r p o a	o r p o a	0.05295379087328911	0
l u o d o s t a	l u o d o s t a	0.051668256521224976	0
k o h o t t a u d u t t i i n	k o h o t t a u d u t t i i n	0.04856768622994423	0
p a r a n n u m m e	p a r a n n u m m e	0.05040406808257103	0
a u r i n g o n p i s t o k s e t	a u r i n g o n p i s t o k s e t	0.049388155341148376	0
v a i n o h a r h o j e n	v a i n o h a r h o j e n	0.050623416900634766	0
a d r e n o k o r t i k o t r o o p p i s i n	a d r e n o k o r t i k o t r o o p p i s i n	0.0501333512365818	0
e r g o m e t r e i n ä	e r g o m e t r e i n ä	0.05013740062713623	0
ä ä n i v a l l a l l a	ä ä n i v a l l a l l a	0.050622470676898956	0
h y ö k k ä y k s e t	h y ö k k ä y k s e t	0.04541037604212761	0
k i e r o i h i n	k i e r o i h i n	0.04946500062942505	0
u g r i l a i s i l t a	u g r i l a i s i l t a	0.05161711201071739	0
f a r m i n a	f a r m i n a	0.04950721561908722	0
ä i t i p u o l i n e e n	ä i t i p u o l i n e e n	0.048267997801303864	0
i l m e h d i	i l m e h d i	0.048248082399368286	0
m o d e r n i s a a t i o i h i n	m o d e r n i s a a t i o i h i n	0.04947631433606148	0
t i u h a l t a	t i u h a l t a	0.05171584337949753	0
k o m m a l t a	k o m m a l t a	0.04997347667813301	0
l i h a k s i s t o s t a	l i h a k s i s t o s t a	0.051374852657318115	0
t š a k r o i n	t š a k r o i n	0.046537503600120544	0
s v e i t s i n v e i t s i	s v e i t s i n v e i t s i	0.04838423803448677	0
k u n n i a n a r v o i s e n a	k u n n i a n a r v o i s e n a	0.05048142746090889	0
k o l m o s e s t a	k o l m o s e s t a	0.05007137358188629	0
r a d i o s t a	r a d i o s t a	0.05140535160899162	0
k e n o v i i v a	k e n o v i i v a	0.048795875161886215	0
e t s i k o t	e t s i k o t	0.04905887693166733	0
r i p e y k s i k s i	r i p e y k s i k s i	0.04833110049366951	0
p a r a n t e l i s i t	p a r a n t e l i s i t	0.04973491281270981	0
t y ö k a l u j e n	t y ö k a l u j e n	0.04820643365383148	0
p o h j o i s m a i t t a	p o h j o i s m a i t t a	0.050713133066892624	0
p i l v e t t ö m ä l t ä	p i l v e t t ö m ä l t ä	0.04746439680457115	0
t a s a i s i m m i k s i	t a s a i s i m m i k s i	0.04788721352815628	0
k o v e r r u t	k o v e r r u t	0.049758847802877426	0
k r o m a t i s m e i n e e n	k r o m a t i s m e i n e e n	0.04937638342380524	0
e u k k o s i n a	e u k k o s i n a	0.04896577075123787	0
o p i s k e l l e e	o p i s k e l l e e	0.04885644093155861	0
s e l k ä r e p u s t a	s e l k ä r e p u s t a	0.049754563719034195	0
m a j o n e e s i	m a j o n e e s i	0.04836266115307808	0
a s k a r t e l u t t a a	a s k a r t e l u t t a a	0.05108495429158211	0
t o k k u r a i s e e n	t o k k u r a i s e e n	0.04887019097805023	0
m a t r u u s i s s a	m a t r u u s i s s a	0.04966089129447937	0
v a t s a t a n s s i j a	v a t s a t a n s s i j a	0.04938669130206108	0
v u o s i p ä i v i l l e	v u o s i p ä i v i l l e	0.048994030803442	0
s e r p e n t i n i i t e i l t a	s e r p e n t i n i i t e i l t a	0.0491679310798645	0
p a t i s t e l i s i t t e	p a t i s t e l i s i t t e	0.04900193586945534	0
v a l m i s t a m i s i n e e n	v a l m i s t a m i s i n e e n	0.05932808667421341	0
h y l k e e n p y y n t e i n e e n	h y l k e e n p y y n t e i n e e n	0.04718513414263725	0
a a s i n k o r v a t t a	a a s i n k o r v a t t a	0.051121123135089874	0
h a p a n t u n e m m e	h a p a n t u n e m m e	0.049164414405822754	0
f a r m a u k s i l l a	f a r m a u k s i l l a	0.05076899752020836	0
d i f f i k s e t t ä	d i f f i k s e t t ä	0.0451958067715168	0
i r v a i l l e t	i r v a i l l e t	0.05065549537539482	0
k i p s i t t ä	k i p s i t t ä	0.04900077357888222	0
p r e e r i a k a h l a a j i a	p r e e r i a k a h l a a j i a	0.05058296397328377	0
t u t k a i m e k s i	t u t k a i m e k s i	0.04768241569399834	0
h a p a n h a i t	h a p a n h a i t	0.05161881446838379	0
g r a a d i k s i	g r a a d i k s i	0.04781278967857361	0
a a s i a n v i l l i h e v o n e n	a a s i a n v i l l i h e v o n e n	0.05019214749336243	0
m e r i k o r v a n	m e r i k o r v a n	0.05068841949105263	0
r ö y h t ä i s k ä ä m m e	r ö y h t ä i s k ä ä m m e	0.04646267741918564	0
r i p e y t e n ä	r i p e y t e n ä	0.047778405249118805	0
t e r m i i t t i p e s i l t ä	t e r m i i t t i p e s i l t ä	0.048853740096092224	0
v a r j o k u v a s s a	v a r j o k u v a s s a	0.05036573112010956	0
h o r m i t	h o r m i t	0.05011484771966934	0
h u v i t u s	h u v i t u s	0.04984888806939125	0
h e l l e e n i n	h e l l e e n i n	0.047686316072940826	0
l ä n s i m a a l a i s e s s a	l ä n s i m a a l a i s e s s a	0.050518084317445755	0
d i p l o m a a t t i s e s s a	d i p l o m a a t t i s e s s a	0.0497610978782177	0
p l a y b o y l l e	p l a y b o y l l e	0.05130879580974579	0
h e l v e t i l l i s e s s ä	h e l v e t i l l i s e s s ä	0.04889462888240814	0
t a i s t e l u l a i v o i t t a	t a i s t e l u l a i v o i t t a	0.05097395181655884	0
p o i k a k o u l u i k s i	p o i k a k o u l u i k s i	0.051112864166498184	0
y n n ä t t ä k ö ö n	y n n ä t t ä k ö ö n	0.044083237648010254	0
v e s i s ä i l i ö s t ä	v e s i s ä i l i ö s t ä	0.048463162034749985	0
o h j u s v e n e e t	o h j u s v e n e e t	0.04756416752934456	0
