prediction	target	loss	dist
v a n o k u n d a	v a n o k u n d a	0.07206754386425018	0
m u c h a m u k a	m u c h a m u k a	0.07284930348396301	0
n d a t a r i s a	n d a t a r i s a	0.07081194967031479	0
t i n o n y o r a	t i n o n y o r a	0.07150481641292572	0
t a v e r e n g a	t a v e r e n g a	0.0716085433959961	0
a t a n g o	a t a n g o	0.07186572998762131	0
w a b h u r u r u k a	w a b h u r u r u k a	0.07093539088964462	0
u c h a i m b a	u c h a i m b a	0.07183733582496643	0
n d i r i k u u r a y a	n d i r i k u u r a y a	0.07052332162857056	0
u n o k a n g a n w a	u n o k a n g a n w a	0.0702153667807579	0
t i c h a t y o r a	t i c h a t y o r a	0.0726025402545929	0
v a k a t y a i r a	v a k a t y a i r a	0.07121647149324417	0
m u r i k u b h u r u r u k a	m u r i k u b h u r u r u k a	0.07114067673683167	0
a s a n g a n a	a s a n g a n a	0.06986415386199951	0
u c h a g a m u c h i r a	u c h a g a m u c h i r a	0.07124318182468414	0
t i c h a t e n g e s a	t i c h a t e n g e s a	0.07223009318113327	0
m a k a d z o k a	m a k a d z o k a	0.07299824059009552	0
v a k a v a	v a k a v a	0.07321921736001968	0
t a k a k u n d a	t a k a k u n d a	0.07249683886766434	0
m a u r a y a	m a u r a y a	0.07105155289173126	0
a n y o r a	a n y o r a	0.07207945734262466	0
v a c h a k u n d a	v a c h a k u n d a	0.07265415787696838	0
v a t u m i r a	v a t u m i r a	0.07094427198171616	0
t i n o k u v a	t i n o k u v a	0.07144638150930405	0
m u c h a z v i r a t i d z e	m u c h a z v i r a t i d z e	0.07061019539833069	0
a k a k w a n i s a	a k a k w a n i s a	0.07051073014736176	0
t i r i k u r a n g a r i r a	t i r i k u r a n g a r i r a	0.06951142847537994	0
v a c h a p a	v a c h a p a	0.07328429818153381	0
m a i s a	m a i s a	0.07128983736038208	0
n d a p a	n d a p a	0.07283452898263931	0
n d i n o r a n g a r i r a	n d i n o r a n g a r i r a	0.06971171498298645	0
u r i k u u y a	u r i k u u y a	0.07146104425191879	0
a n o r a n g a r i r a	a n o r a n g a r i r a	0.06960595399141312	0
w a k a f u n g a	w a k a f u n g a	0.07256143540143967	0
t i n o d z o k a	t i n o d z o k a	0.07204979658126831	0
v a i t a k u n g e	v a i t a k u n g e	0.07014980912208557	0
m a i m b a	m a i m b a	0.07132928818464279	0
m u n o d z o k o r o r a	m u n o d z o k o r o r a	0.07077942043542862	0
a r i k u i m b a	a r i k u i m b a	0.07093320786952972	0
v a f e m a	v a f e m a	0.07362855970859528	0
v a n o r a n g a r i r a	v a n o r a n g a r i r a	0.06980089843273163	0
t i r i k u r a r a	t i r i k u r a r a	0.06984680145978928	0
m u n o n y o r a	m u n o n y o r a	0.07214976847171783	0
n d a k a t s a n a n g u r a	n d a k a t s a n a n g u r a	0.07015140354633331	0
v a k a s h a n d a	v a k a s h a n d a	0.07192587107419968	0
z v a k a i t i k a	z v a k a i t i k a	0.06925764679908752	0
n d i r i k u t u m i r a	n d i r i k u t u m i r a	0.07073251157999039	0
n d i r i k u r a n g a r i r a	n d i r i k u r a n g a r i r a	0.06969738006591797	0
n d a k a w a n a	n d a k a w a n a	0.07183033227920532	0
v a k a t s a n a n g u r a	v a k a t s a n a n g u r a	0.07013678550720215	0
a c h a k o k a	a c h a k o k a	0.07204139232635498	0
a r i k u s h a n d i s a	a r i k u s h a n d i s a	0.07051987200975418	0
t i n o f a r i r a	t i n o f a r i r a	0.07021593302488327	0
m u c h a p i n d u r a	m u c h a p i n d u r a	0.0712854415178299	0
n d a k a g o n a	n d a k a g o n a	0.07252216339111328	0
m u c h a n y o r a	m u c h a n y o r a	0.07262179255485535	0
n d a b v u n z a	n d a b v u n z a	0.07208752632141113	0
t i r i k u w a n a	t i r i k u w a n a	0.07057046890258789	0
n d a r a r a	n d a r a r a	0.0706934854388237	0
a r i k u d z i d z i s a	a r i k u d z i d z i s a	0.0700506940484047	0
a n o v h u r a	a n o v h u r a	0.07153313606977463	0
n d a t e n g e s a	n d a t e n g e s a	0.07232583314180374	0
a r i k u k a n g a n w a	a r i k u k a n g a n w a	0.07001084834337234	0
n d a k a z v i r a t i d z e	n d a k a z v i r a t i d z e	0.07041190564632416	0
v a n o b v u n z a	v a n o b v u n z a	0.07179448753595352	0
u c h a r i d z a m h e r e	u c h a r i d z a m h e r e	0.07071680575609207	0
n d i n o t y a i r a	n d i n o t y a i r a	0.07059425115585327	0
a n o s h a n d i s a	a n o s h a n d i s a	0.07073322683572769	0
v a t e r e r a	v a t e r e r a	0.07186992466449738	0
m u r i k u m h a n y a	m u r i k u m h a n y a	0.07173259556293488	0
t i c h a b h u r u r u k a	t i c h a b h u r u r u k a	0.07128118723630905	0
a k a d y a	a k a d y a	0.07303816825151443	0
u n o t e n g e s a	u n o t e n g e s a	0.07209977507591248	0
w a f a	w a f a	0.0726226419210434	0
v a k a v h a r a	v a k a v h a r a	0.07171916961669922	0
t a r a s a	t a r a s a	0.07081382721662521	0
v a k a d z o k a	v a k a d z o k a	0.072842076420784	0
t i c h a i t a k u n g e	t i c h a i t a k u n g e	0.07062279433012009	0
a k a s e k a	a k a s e k a	0.07241596281528473	0
a k a d z o k a	a k a d z o k a	0.07276471704244614	0
t i r i k u r i d z a m h e r e	t i r i k u r i d z a m h e r e	0.06992331147193909	0
t a k a d z i d z a	t a k a d z i d z a	0.07206158339977264	0
n d a k o k a	n d a k o k a	0.07190942019224167	0
n d a k a c h e m a	n d a k a c h e m a	0.07269356399774551	0
m a v e r e n g a	m a v e r e n g a	0.07163980603218079	0
m a g a m u c h i r a	m a g a m u c h i r a	0.07090310007333755	0
v a k a m h a n y a	v a k a m h a n y a	0.0720045268535614	0
w a f u n g a	w a f u n g a	0.0724753588438034	0
t a k a z i v a	t a k a z i v a	0.07139268517494202	0
a f u n g a	a f u n g a	0.07274695485830307	0
n d i c h a s h a n d i s a	n d i c h a s h a n d i s a	0.07101204991340637	0
t a b a t a	t a b a t a	0.07161300629377365	0
v a c h a r a s a	v a c h a r a s a	0.07155045121908188	0
m a k a f u n g a	m a k a f u n g a	0.07287575304508209	0
w a t s a n a n g u r a	w a t s a n a n g u r a	0.06924709677696228	0
m u n o i t a k u n g e	m u n o i t a k u n g e	0.07044707238674164	0
t a z v i r a t i d z e	t a z v i r a t i d z e	0.06965689361095428	0
a c h a z v i r a t i d z e	a c h a z v i r a t i d z e	0.07028748840093613	0
n d i r i k u r a t i d z a	n d i r i k u r a t i d z a	0.07037852704524994	0
m a k a s e k a	m a k a s e k a	0.07256141304969788	0
v a n o i t a k u n g e	v a n o i t a k u n g e	0.0703350380063057	0
m u r i k u d z o k a	m u r i k u d z o k a	0.07230488210916519	0
u n o g o n a	u n o g o n a	0.07219133526086807	0
n d i c h a z v i r a t i d z e	n d i c h a z v i r a t i d z e	0.07034703344106674	0
v a n o r i d z a m h e r e	v a n o r i d z a m h e r e	0.07021117210388184	0
v a k a n z w i s i s a	v a k a n z w i s i s a	0.07009495794773102	0
u c h a d o n h a	u c h a d o n h a	0.07305018603801727	0
t i n o t a m b a	t i n o t a m b a	0.07166247069835663	0
a r i k u f a r i r a	a r i k u f a r i r a	0.07014382630586624	0
n d i n o c h e m a	n d i n o c h e m a	0.07202968746423721	0
m u c h a s a n g a n a	m u c h a s a n g a n a	0.07099104672670364	0
a n o b a t a	a n o b a t a	0.07143303751945496	0
m u c h a b u d a	m u c h a b u d a	0.07289385795593262	0
v a c h a s e k e r e r a	v a c h a s e k e r e r a	0.07123478502035141	0
t i n o i m b a	t i n o i m b a	0.07072057574987411	0
a n o k a n g a n w a	a n o k a n g a n w a	0.0700569748878479	0
w a k a g o n a	w a k a g o n a	0.07234350591897964	0
n d a d z i d z i s a	n d a d z i d z i s a	0.07050613313913345	0
t a k a d z i d z i s a	t a k a d z i d z i s a	0.0707186833024025	0
t a g o n a	t a g o n a	0.07233960181474686	0
n d i n o t s v o d a	n d i n o t s v o d a	0.07211745530366898	0
v a w a n a	v a w a n a	0.0712788850069046	0
m a k a b i k a	m a k a b i k a	0.07189354300498962	0
n d i c h a g o n a	n d i c h a g o n a	0.07225368171930313	0
t i c h a c h e m a	t i c h a c h e m a	0.0725802630186081	0
t a k a m i r i r a	t a k a m i r i r a	0.07043237239122391	0
m u r i k u f e m a	m u r i k u f e m a	0.07255670428276062	0
z v i r i k u i t i k a	z v i r i k u i t i k a	0.06862600892782211	0
a r i k u n y o r a	a r i k u n y o r a	0.07158651202917099	0
v a n o r a t i d z a	v a n o r a t i d z a	0.0704609826207161	0
a n o r w a	a n o r w a	0.07133904844522476	0
v a p a	v a p a	0.0724513828754425	0
u n o m h a n y a	u n o m h a n y a	0.07174936681985855	0
t a i t a	t a i t a	0.07106762379407883	0
u c h a f u n g a	u c h a f u n g a	0.0728701800107956	0
w a k a w a n a	w a k a w a n a	0.07167904824018478	0
w a p a	w a p a	0.072246253490448	0
v a d z i d z a	v a d z i d z a	0.07159939408302307	0
z v a k a i t i k a	z v a k a i t i k a	0.06910090893507004	0
n d i n o k o k a	n d i n o k o k a	0.07121046632528305	0
m u n o b h u r u r u k a	m u n o b h u r u r u k a	0.07121361047029495	0
m u r i k u b v u m a	m u r i k u b v u m a	0.07227671891450882	0
n d i r i k u d z o k o r o r a	n d i r i k u d z o k o r o r a	0.0706062763929367	0
v a c h a v a	v a c h a v a	0.07341210544109344	0
t i r i k u d z i d z i s a	t i r i k u d z i d z i s a	0.06999065726995468	0
t i c h a s i m u k a	t i c h a s i m u k a	0.07145782560110092	0
a r i k u s e k e r e r a	a r i k u s e k e r e r a	0.0702831968665123	0
v a r i k u g a m u c h i r a	v a r i k u g a m u c h i r a	0.07074110209941864	0
a c h a p i n d a	a c h a p i n d a	0.07209139317274094	0
v a n o p a	v a n o p a	0.0722670778632164	0
m u n o b a t s i r a	m u n o b a t s i r a	0.0712246373295784	0
a n o n z w a	a n o n z w a	0.0714244395494461	0
n d i r i k u f u n g a	n d i r i k u f u n g a	0.0717863216996193	0
m a t u m i r a	m a t u m i r a	0.07104063034057617	0
w a k a b a t s i r a	w a k a b a t s i r a	0.07111059874296188	0
n d a t y o r a	n d a t y o r a	0.07283789664506912	0
v a m u k a	v a m u k a	0.07245608419179916	0
n d i r i k u d o n h a	n d i r i k u d o n h a	0.0717618316411972	0
v a r i k u k a n g a n w a	v a r i k u k a n g a n w a	0.07022760063409805	0
a c h a k w a n i s a	a c h a k w a n i s a	0.0709543526172638	0
v a r i k u k o k a	v a r i k u k o k a	0.07133463025093079	0
a k a u y a	a k a u y a	0.07212000340223312	0
a n o m i r i r a	a n o m i r i r a	0.0698806419968605	0
v a k a d z i k i s a	v a k a d z i k i s a	0.07037174701690674	0
m u c h a b a t s i r a	m u c h a b a t s i r a	0.07158105820417404	0
v a d y a	v a d y a	0.07279366254806519	0
u c h a z i v a	u c h a z i v a	0.07153604924678802	0
u r i k u k a n g a n w a	u r i k u k a n g a n w a	0.07027461379766464	0
t a d y a	t a d y a	0.07298779487609863	0
n d i r i k u v h a r a	n d i r i k u v h a r a	0.07101686298847198	0
m u n o n z w i s i s a	m u n o n z w i s i s a	0.0698101818561554	0
n d i r i k u r a s a	n d i r i k u r a s a	0.07044190913438797	0
u c h a n y o r a	u c h a n y o r a	0.07246957719326019	0
n d a k a t a r i s a	n d a k a t a r i s a	0.07123108208179474	0
m u n o r i d z a m h e r e	m u n o r i d z a m h e r e	0.07043609768152237	0
m u n o d o n h a	m u n o d o n h a	0.07254810631275177	0
v a g o n a	v a g o n a	0.07232342660427094	0
n d a k a f a r i r a	n d a k a f a r i r a	0.0710819661617279	0
t a k a t s v o d a	t a k a t s v o d a	0.07267091423273087	0
a n o p e d z a	a n o p e d z a	0.07197794318199158	0
n d a s a n g a n a	n d a s a n g a n a	0.07036492973566055	0
n d a k u n d a	n d a k u n d a	0.0725993663072586	0
m a k a v e r e n g a	m a k a v e r e n g a	0.07201498001813889	0
m u c h a i s a	m u c h a i s a	0.07200884073972702	0
w a k a d z o k a	w a k a d z o k a	0.0726490467786789	0
v a r i k u z v i r a t i d z e	v a r i k u z v i r a t i d z e	0.07010480761528015	0
u n o t a n g a	u n o t a n g a	0.07196000218391418	0
v a r i k u t o r a	v a r i k u t o r a	0.07168130576610565	0
m u r i k u s e k a	m u r i k u s e k a	0.07199373841285706	0
m u r i k u b v u m a	m u r i k u b v u m a	0.07227671891450882	0
m u c h a t y a i r a	m u c h a t y a i r a	0.07144244015216827	0
u r i k u r w a	u r i k u r w a	0.07168498635292053	0
a r i k u u r a y a	a r i k u u r a y a	0.07044214755296707	0
a r i k u d a i d z a	a r i k u d a i d z a	0.07019954174757004	0
n d a r a r a	n d a r a r a	0.0706934854388237	0
m u n o w o n a	m u n o w o n a	0.07216843217611313	0
t a t y a i r a	t a t y a i r a	0.0708317756652832	0
t a v a	t a v a	0.07298026233911514	0
v a k a k a n g a n w a	v a k a k a n g a n w a	0.07042258232831955	0
a n o t y o r a	a n o t y o r a	0.07246378809213638	0
v a r i k u n y o r a	v a r i k u n y o r a	0.07185323536396027	0
t i n o s e k e r e r a	t i n o s e k e r e r a	0.07021921128034592	0
n d a k a t e n g a	n d a k a t e n g a	0.07307431101799011	0
n d a k a t y o r a	n d a k a t y o r a	0.07287285476922989	0
a n o t s v o d a	a n o t s v o d a	0.07225662469863892	0
v a r i k u t u m i r a	v a r i k u t u m i r a	0.0708426758646965	0
n d a r a n g a r i r a	n d a r a n g a r i r a	0.06981658935546875	0
t a t s a n a n g u r a	t a t s a n a n g u r a	0.06951604783535004	0
t i n o t a m b a	t i n o t a m b a	0.07166247069835663	0
t i c h a m u k a	t i c h a m u k a	0.07228807359933853	0
a k a n z w i s i s a	a k a n z w i s i s a	0.06969493627548218	0
n d i n o d z o k o r o r a	n d i n o d z o k o r o r a	0.07058359682559967	0
a r i k u s a n g a n a	a r i k u s a n g a n a	0.07007116079330444	0
m a k a s h a n d i s a	m a k a s h a n d i s a	0.07120721787214279	0
t i c h a b i k a	t i c h a b i k a	0.07157997041940689	0
w a k a t u m i r a	w a k a t u m i r a	0.07115036994218826	0
t i r i k u n y o r a	t i r i k u n y o r a	0.07131965458393097	0
v a r i k u b a t s i r a	v a r i k u b a t s i r a	0.07082252204418182	0
a n o t s a n a n g u r a	a n o t s a n a n g u r a	0.06955889612436295	0
t i n o p a r u r a	t i n o p a r u r a	0.07032808661460876	0
u n o s i m u k a	u n o s i m u k a	0.07133175432682037	0
v a n o d z i d z a	v a n o d z i d z a	0.07152272760868073	0
v a w e d z e r a	v a w e d z e r a	0.07153791934251785	0
m u r i k u t s v o d a	m u r i k u t s v o d a	0.07201718538999557	0
a k a n w a	a k a n w a	0.07209252566099167	0
a b v u n z a	a b v u n z a	0.07201235741376877	0
t i n o v h u r a	t i n o v h u r a	0.07133248448371887	0
a c h a e n d a	a c h a e n d a	0.07299110293388367	0
w a k a g a m u c h i r a	w a k a g a m u c h i r a	0.0708686038851738	0
m a k u n d a	m a k u n d a	0.07282816618680954	0
u n o e n d a	u n o e n d a	0.07253602147102356	0
m u c h a b h u r u r u k a	m u c h a b h u r u r u k a	0.07166507095098495	0
m u n o f a	m u n o f a	0.07287871092557907	0
u r i k u c h e m a	u r i k u c h e m a	0.07204873859882355	0
u c h a e n d a	u c h a e n d a	0.07296408712863922	0
m u c h a k a n g a n w a	m u c h a k a n g a n w a	0.07071411609649658	0
v a k a r a n g a r i r a	v a k a r a n g a r i r a	0.07004718482494354	0
v a c h a f u n g a	v a c h a f u n g a	0.07296064496040344	0
n d i c h a p e d z a	n d i c h a p e d z a	0.07248421758413315	0
a r i k u p i n d a	a r i k u p i n d a	0.07093467563390732	0
t i n o w a n a	t i n o w a n a	0.070835180580616	0
v a n o f a	v a n o f a	0.07253652065992355	0
m a d y a	m a d y a	0.07304295152425766	0
a n o b v u n z a	a n o b v u n z a	0.07163266092538834	0
n d i n o r w a	n d i n o r w a	0.07142915576696396	0
m u n o m h a n y a	m u n o m h a n y a	0.0718529224395752	0
v a k a k u n d a	v a k a k u n d a	0.07245127856731415	0
v a k a i t a	v a k a i t a	0.07173645496368408	0
n d a k a p e d z a	n d a k a p e d z a	0.07270602881908417	0
m a t s a n a n g u r a	m a t s a n a n g u r a	0.06955557316541672	0
t a k a u r a y a	t a k a u r a y a	0.07131689786911011	0
a f a r i r a	a f a r i r a	0.07020476460456848	0
u r i k u e n d a	u r i k u e n d a	0.07208801805973053	0
n d a k a w e d z e r a	n d a k a w e d z e r a	0.0716654509305954	0
m u r i k u u y a	m u r i k u u y a	0.07151003926992416	0
a n o n z w a	a n o n z w a	0.0714244395494461	0
n d i c h a r a s a	n d i c h a r a s a	0.07122666388750076	0
n d i n o n w a	n d i n o n w a	0.07152632623910904	0
m u c h a r w a	m u c h a r w a	0.07262696325778961	0
n d i r i k u s e k e r e r a	n d i r i k u s e k e r e r a	0.07038135826587677	0
v a n o i s a	v a n o i s a	0.07115775346755981	0
t a v a	t a v a	0.07298026233911514	0
m a n z w i s i s a	m a n z w i s i s a	0.06959173828363419	0
t a i s a	t a i s a	0.07123365253210068	0
w a k a u y a	w a k a u y a	0.07207715511322021	0
w a d z i d z i s a	w a d z i d z i s a	0.07000350207090378	0
t i r i k u r a r a	t i r i k u r a r a	0.06984680145978928	0
u c h a m h a n y a	u c h a m h a n y a	0.07232066988945007	0
a c h a p e d z a	a c h a p e d z a	0.07284064590930939	0
m u r i k u t y o r a	m u r i k u t y o r a	0.07220864295959473	0
m a k a z v i r a t i d z e	m a k a z v i r a t i d z e	0.07036806643009186	0
t i n o u r a y a	t i n o u r a y a	0.07062608003616333	0
a r i k u b i k a	a r i k u b i k a	0.070795938372612	0
m a k a w a n a	m a k a w a n a	0.07193215191364288	0
a r i k u v h u r a	a r i k u v h u r a	0.07128529250621796	0
u c h a d z i k i s a	u c h a d z i k i s a	0.07049807161092758	0
n d a t y a i r a	n d a t y a i r a	0.0709800198674202	0
a n o t a r i s a	a n o t a r i s a	0.07048364728689194	0
n d a k a k u v a	n d a k a k u v a	0.07218625396490097	0
u r i k u p i n d u r a	u r i k u p i n d u r a	0.07057397812604904	0
a n o n y o r a	a n o n y o r a	0.0717303603887558	0
a r a t i d z a	a r a t i d z a	0.07011345773935318	0
v a c h a t e n g a	v a c h a t e n g a	0.07345176488161087	0
v a r i k u b i k a	v a r i k u b i k a	0.07102824002504349	0
n d i n o s h a n d i s a	n d i n o s h a n d i s a	0.07058122009038925	0
n d a p i n d u r a	n d a p i n d u r a	0.07088509202003479	0
t i n o z v i r a t i d z e	t i n o z v i r a t i d z e	0.06982752680778503	0
n d i n o f a m b a	n d i n o f a m b a	0.07174860686063766	0
v a r i k u b h u r u r u k a	v a r i k u b h u r u r u k a	0.07103607058525085	0
v a k a m u k a	v a k a m u k a	0.07261105626821518	0
v a r i k u t e r e r a	v a r i k u t e r e r a	0.07132139056921005	0
t a p i n d u r a	t a p i n d u r a	0.07080131024122238	0
n d a k a g a m u c h i r a	n d a k a g a m u c h i r a	0.07108174264431	0
v a s e k a	v a s e k a	0.07245584577322006	0
a k a d z i d z i s a	a k a d z i d z i s a	0.07032568007707596	0
m a k a t e r e r a	m a k a t e r e r a	0.07200829684734344	0
a r i k u b v u n z a	a r i k u b v u n z a	0.07136561721563339	0
v a r i k u r a n g a r i r a	v a r i k u r a n g a r i r a	0.06989109516143799	0
m a k a t y o r a	m a k a t y o r a	0.07295295596122742	0
a r w a	a r w a	0.0717415064573288	0
a k a r a t i d z a	a k a r a t i d z a	0.07039403915405273	0
a c h a d z i k i s a	a c h a d z i k i s a	0.07052431255578995	0
a t e n g a	a t e n g a	0.0731048732995987	0
a r i k u s h a n d a	a r i k u s h a n d a	0.0710253193974495	0
t i n o k o k a	t i n o k o k a	0.07111891359090805	0
v a r i k u s a n g a n a	v a r i k u s a n g a n a	0.07032255083322525	0
n d i r i k u t a n g o	n d i r i k u t a n g o	0.07128974050283432	0
t a r a t i d z a	t a r a t i d z a	0.07025428116321564	0
m u r i k u f u n g a	m u r i k u f u n g a	0.07217354327440262	0
t i n o t a r i s a	t i n o t a r i s a	0.07039470225572586	0
t i c h a i s a	t i c h a i s a	0.0714992806315422	0
n d a k a b a t a	n d a k a b a t a	0.07194899022579193	0
n d a s h a n d i s a	n d a s h a n d i s a	0.07109292596578598	0
m u c h a r a s a	m u c h a r a s a	0.07158069312572479	0
a n o s i m u k a	a n o s i m u k a	0.071169413626194	0
n d i r i k u p i n d a	n d i r i k u p i n d a	0.07097940146923065	0
w a d z o k a	w a d z o k a	0.07241592556238174	0
a k a p a	a k a p a	0.07270879298448563	0
u c h a d z i d z i s a	u c h a d z i d z i s a	0.07084382325410843	0
u c h a t o r a	u c h a t o r a	0.07265982031822205	0
t a i t a k u n g e	t a i t a k u n g e	0.07017561048269272	0
v a n o t a n g o	v a n o t a n g o	0.07172081619501114	0
v a k a p a r u r a	v a k a p a r u r a	0.07114327698945999	0
m u r i k u i s a	m u r i k u i s a	0.07135004550218582	0
a c h e m a	a c h e m a	0.07284606248140335	0
m u n o c h e m a	m u n o c h e m a	0.07253196090459824	0
t i c h a b u d a	t i c h a b u d a	0.07233069092035294	0
n d i n o p a	n d i n o p a	0.07180668413639069	0
v a c h a b a t s i r a	v a c h a b a t s i r a	0.07156891375780106	0
t i c h a s a n g a n a	t i c h a s a n g a n a	0.07063978165388107	0
a n o f a m b a	a n o f a m b a	0.07189692556858063	0
u r i k u f a r i r a	u r i k u f a r i r a	0.07038507610559464	0
v a c h a d z o k a	v a c h a d z o k a	0.07308205962181091	0
t a k a f a r i r a	t a k a f a r i r a	0.07093402743339539	0
m u c h a f e m a	m u c h a f e m a	0.07352270185947418	0
t i n o n z w i s i s a	t i n o n z w i s i s a	0.06930690258741379	0
a r i k u z i v a	a r i k u z i v a	0.07062576711177826	0
v a c h a v a	v a c h a v a	0.07341215014457703	0
m u r i k u i t a	m u r i k u i t a	0.07111723721027374	0
t a k a t o r a	t a k a t o r a	0.07255776971578598	0
a r i k u r w a	a r i k u r w a	0.07128448039293289	0
w a k a n w a	w a k a n w a	0.0721435695886612	0
a t o r a	a t o r a	0.07212682068347931	0
u n o t s v o d a	u n o t s v o d a	0.07250572741031647	0
t a k a g a m u c h i r a	t a k a g a m u c h i r a	0.0710715502500534	0
