prediction	target	loss	dist
s h a m ɔ k o	s h a m ɔ k o	0.06881972402334213	0
ŋ m ɔ k o	ŋ m ɔ k o	0.06790982931852341	0
ŋ k a f o	ŋ k a f o	0.0660814419388771	0
b a a m ɔ	b a a m ɔ	0.0688195452094078	0
j a a k o	j a a k o	0.06644517928361893	0
t s w a k o	t s w a k o	0.06858643144369125	0
k a f o k o	k a f o k o	0.06538040935993195	0
n y i ɛ	n y i ɛ	0.06795721501111984	0
ŋ n u u	ŋ n u u	0.06623758375644684	0
m ɔ	m ɔ	0.06739410012960434	0
k ɔ	k ɔ	0.06776845455169678	0
ŋ k o t a	ŋ k o t a	0.0659990906715393	0
k o t a e e	k o t a e e	0.0668470486998558	0
h i ɛ	h i ɛ	0.06938140839338303	0
ŋ f u t u	ŋ f u t u	0.06781920045614243	0
t s ɔ s e	t s ɔ s e	0.06888657808303833	0
b a a k o t a	b a a k o t a	0.06690984964370728	0
ŋ t s ɛ	ŋ t s ɛ	0.07039747387170792	0
f a l a	f a l a	0.06796053797006607	0
t a w ɔ e e	t a w ɔ e e	0.06892301142215729	0
w o e e	w o e e	0.06726950407028198	0
k ɔ k o	k ɔ k o	0.06775890290737152	0
g b e l e k o	g b e l e k o	0.06785379350185394	0
ŋ s ɔ l e	ŋ s ɔ l e	0.06861083954572678	0
j u	j u	0.06857996433973312	0
m i e e	m i e e	0.06742263585329056	0
g b l ɛ	g b l ɛ	0.07141686230897903	0
k p ɛ t ɛ	k p ɛ t ɛ	0.06648994237184525	0
b a a t s i n e	b a a t s i n e	0.06747782975435257	0
y ɛ e e	y ɛ e e	0.06755547970533371	0
b a a n y i ɛ	b a a n y i ɛ	0.06803570687770844	0
h i ɛ k o	h i ɛ k o	0.0684213936328888	0
g b o e e	g b o e e	0.06976962834596634	0
ŋ t s u k u	ŋ t s u k u	0.06896289438009262	0
t s ɔ s e k o	t s ɔ s e k o	0.06848393380641937	0
y e	y e	0.06555990129709244	0
k a n e e e	k a n e e e	0.06678684800863266	0
ŋ j u	ŋ j u	0.06879674643278122	0
y ɛ	y ɛ	0.06652473658323288	0
b ɔ	b ɔ	0.07074613124132156	0
ŋ a	ŋ a	0.0673343762755394	0
g b e e e e	g b e e e e	0.06755929440259933	0
s u m ɔ	s u m ɔ	0.06958004087209702	0
j u	j u	0.06884156912565231	0
h a e e	h a e e	0.06865303218364716	0
n u	n u	0.06816530972719193	0
ŋ w ɔ d ɔ i	ŋ w ɔ d ɔ i	0.07074875384569168	0
j e e e	j e e e	0.0672253966331482	0
ŋ f ɔ f l ɔ	ŋ f ɔ f l ɔ	0.06914903223514557	0
t s w a e e	t s w a e e	0.06848552078008652	0
y e   n k u n i m e e	y e   n k u n i m e e	0.06628292053937912	0
b a k o	b a k o	0.06855681538581848	0
f u	f u	0.06798741966485977	0
j ɔ	j ɔ	0.0690968707203865	0
t s ɛ e e	t s ɛ e e	0.06968051940202713	0
t a w ɔ k o	t a w ɔ k o	0.06827599555253983	0
t s i n e e e	t s i n e e e	0.06916333734989166	0
m i e e	m i e e	0.06740833818912506	0
ŋ h a	ŋ h a	0.06949284672737122	0
b a a f ɔ f l ɔ	b a a f ɔ f l ɔ	0.06958869844675064	0
k w ɛ k o	k w ɛ k o	0.06635783612728119	0
t s w a e e	t s w a e e	0.0684034675359726	0
y e e e	y e e e	0.06679116189479828	0
b a a d i k i	b a a d i k i	0.0687885507941246	0
b a a s h w i a	b a a s h w i s h w i a	0.509055495262146	4
ŋ j e	ŋ j e	0.06711272150278091	0
b l ɛ e e	b l ɛ e e	0.06939109414815903	0
m ɛ e e	m ɛ e e	0.06614730507135391	0
f ɔ f l ɔ e e	f ɔ f l ɔ e e	0.06918510049581528	0
b a a f ɔ	b a a f ɔ	0.06849349290132523	0
ŋ m a a	ŋ m a a	0.06521059572696686	0
f u t u	f u t u	0.06764886528253555	0
ŋ t s i	ŋ t s i	0.07139813899993896	0
w o	w o	0.06628129631280899	0
j i e e e	j i e e e	0.06809476763010025	0
g b e e e e	g b e e e e	0.06754820048809052	0
d a a	d a a	0.06649814546108246	0
b a a k a n e	b a a k a n e	0.06608946621417999	0
t a	t a	0.06878706067800522	0
g b i k o	g b i k o	0.07060040533542633	0
h i a	h i a	0.06971033662557602	0
ŋ s e l e	ŋ s e l e	0.06762895733118057	0
b a a t s ɛ m ɔ	b a a t s ɛ m ɔ	0.06948545575141907	0
t s ɛ m ɔ e e	t s ɛ m ɔ e e	0.07001304626464844	0
j ɔ k o	j ɔ k o	0.06864336878061295	0
k a s e e e	k a s e e e	0.06656943261623383	0
n u u	n u u	0.0660475343465805	0
b a a d a	b a a d a	0.06860088557004929	0
ŋ w i e	ŋ w i e	0.06866604089736938	0
k p a s a k o	k p a s a k o	0.06684058904647827	0
t a	t a	0.06878897547721863	0
f ɔ f l ɔ	f ɔ f l ɔ	0.06921388953924179	0
h i a k o	h i a k o	0.0685211792588234	0
w ɔ l ɔ m ɔ e e	w ɔ l ɔ m ɔ e e	0.07075569033622742	0
n y i ɛ e e	n y i ɛ e e	0.06836080551147461	0
b ɔ e e	b ɔ e e	0.07047926634550095	0
ŋ t s w a	ŋ t s w a	0.06901688873767853	0
d i k i e e	d i k i e e	0.06905112415552139	0
b i	b i	0.07061926275491714	0
t u u e e	t u u e e	0.06737696379423141	0
b a a j ɔ	b a a j ɔ	0.06856351345777512	0
k a f o e e	k a f o e e	0.06640477478504181	0
t s ɛ	t s ɛ	0.0704350546002388	0
b o	b o	0.0681053027510643	0
b a a t s u	b a a t s u	0.06961916387081146	0
b a a j i e	b a a j i e	0.06757261604070663	0
y ɛ	y ɛ	0.06661339849233627	0
g b e e	g b e e	0.06787251681089401	0
s h a e e	s h a e e	0.06946638971567154	0
k a s e e e	k a s e e e	0.06656840443611145	0
s h a	s h a	0.069931760430336	0
b ɛ ɛ e e	b ɛ ɛ e e	0.06788980960845947	0
w i e	w i e	0.06800927221775055	0
s e l e	s e l e	0.06731639057397842	0
f o e e	f o e e	0.06691768765449524	0
t s ɔ s e e e	t s ɔ s e e e	0.06887362152338028	0
g b i e e	g b i e e	0.07078920304775238	0
f u t u	f u t u	0.06760340929031372	0
h i	h i	0.06942731142044067	0
y a k o	y a k o	0.0672294944524765	0
h i a	h i a	0.06975285708904266	0
d a a e e	d a a e e	0.06695425510406494	0
g b l ɛ e e	g b l ɛ e e	0.07057367265224457	0
b a a s h a	b a a s h a	0.06949639320373535	0
ŋ m a a e e	ŋ m a a e e	0.0660024955868721	0
ŋ w o	ŋ w o	0.06742851436138153	0
