prediction	target	loss	dist
m w a s i s i n k a n a	m w a s i s i n k a n a	0.06201479583978653	0
n d i y i t a	n d i y i t a	0.055539023131132126	0
o k y a y i n g i r a	o k y a y i n g i r a	0.05754357576370239	0
t e m u n n a d d a m u	t e m u n n a d d a m u	0.05622342601418495	0
n a a k a w a n g u l a	n a a k a w a n g u l a	0.06464698165655136	0
t u g e n d a	t u g e n d a	0.05749734491109848	0
m u n a a s i t u k a	m u n a a s i t u k a	0.06066790223121643	0
n d i s a l a w o	n d i s a l a w o	0.058598536998033524	0
w a a k a w a n d i i k a	w a a k a w a n d i i k a	0.0667443722486496	0
m u n a a l o n d a	m u n a a l o n d a	0.05818396806716919	0
t e b a n n a k o l a	t e b a n n a k o l a	0.06237424537539482	0
t w a s o m e s e z z a	t w a s o m e s e z z a	0.08079920709133148	0
n k y a s o m e s a	n k y a s o m e s a	0.0599251426756382	0
m u k k i r i z a	m u k k i r i z a	0.055733632296323776	0
t u k y a g w a	t u k y a g w a	0.06110776960849762	0
t w a k a b u z a	t w a k a b u z a	0.06903542578220367	0
t u l i s e k a	t u l i s e k a	0.05913560837507248	0
t e t u n n a w e e r e z a	t e t u n n a w e e r e z a	0.05761340633034706	0
b a l y a g a l a	b a l y a g a l a	0.06234848499298096	0
m u j j u k i d d e	m w a j j u k i d d e	0.1287352293729782	2
n e e r a b i d d e	n e e r a b i d d e	0.05401616171002388	0
m w a s o m e s e z z a	m u s o m e s e z z a	0.16088716685771942	2
b a a k a s i t u k a	b a a k a s i t u k a	0.0645231083035469	0
t e b a n n a k a a b a	t e b a n n a k a a b a	0.06316355615854263	0
y a g g u l a w o	y a g g u l a w o	0.062420569360256195	0
b a l i z i n a	b a l i z i n a	0.05867171287536621	0
t u b a d d e	t w a b a d d e	0.17586743831634521	2
t u t a n d i k a	t u t a n d i k a	0.060145389288663864	0
b a k y a z a n n y a	b a k y a z a n n y a	0.06355143338441849	0
n d i b u u z a	n d i b u u z a	0.05338889732956886	0
y a v u z e	y a v u z e	0.052514635026454926	0
t w a s o m y e	t u s o m y e	0.2088427096605301	2
t e m u n n a s e k a	t e m u n n a s e k a	0.059809233993291855	0
t e m u n n a f u l u m a	t e m u n n a f u l u m a	0.05696531757712364	0
t o n n a w u l i r a	t o n n a w u l i r a	0.05866996571421623	0
w a a k a l y a	w a a k a l y a	0.06563354283571243	0
w a a k a y i n g i r a	w a a k a y i n g i r a	0.06173107400536537	0
s i n n a m e n y a	s i n n a m e n y a	0.05889490619301796	0
m u l i s i s i n k a n a	m u l i s i s i n k a n a	0.05877199396491051	0
y a j j a	y a j j a	0.05501319468021393	0
o l i y i n g i r a	o l i y i n g i r a	0.05508999526500702	0
m u k y a y a m b a	m u k y a y a m b a	0.06105389446020126	0
b a l i b a	b a l i b a	0.060162074863910675	0
s i n n a w a n d i i k a	s i n n a w a n d i i k a	0.06172194704413414	0
t u l a b i s e	t u l a b i s e	0.12726238369941711	0
a l i g u l a	a l i g u l a	0.05830252915620804	0
t w a t a m b u l a	t w a t a m b u l a	0.06145039573311806	0
s i n n a t t a	s i n n a t t a	0.05862845480442047	0
m u l i r a b i k a	m u l i r a b i k a	0.05716416612267494	0
o l i n y w e g e r a	o l i n y w e g e r a	0.05706089735031128	0
t u l i r o n d a	t u l i r o n d a	0.054243557155132294	0
b a w a n g u l a	b a w a n g u l a	0.06213321164250374	0
w a a k a y a m b a	w a a k a y a m b a	0.0659402534365654	0
b a n a a g g a l a w o	b a n a a g g a l a w o	0.059933118522167206	0
t u n a a t u u l a	t u n a a t u u l a	0.059672366827726364	0
n a a k a m a l a	n a a k a m a l a	0.06806763261556625	0
a l a b i k a   n g a	a l a b i k a   n g a	0.059703975915908813	0
t w a g a l a	t w a g a l a	0.12860263884067535	0
b a n a a y i n g i r a	b a n a a y i n g i r a	0.059611137956380844	0
t u g g a d d e w o	t w a g g a d d e w o	0.14562749862670898	2
m w a k a y a n j u l a	m w a k a y a n j u l a	0.061205439269542694	0
n a a l o n d a	n a a l o n d a	0.06069245561957359	0
t u n a a g g a l a w o	t u n a a g g a l a w o	0.059550441801548004	0
n a a k a b u z a	n a a k a b u z a	0.06452237069606781	0
t e t u n n a z a n n y a	t e t u n n a z a n n y a	0.060975320637226105	0
t w a w u l i r i z z a	t u w u l i r i z z a	0.12129656225442886	2
t o n n a m w e n n y a	t o n n a m w e n n y a	0.05983179435133934	0
t a n n a z a n n y a	t a n n a z a n n y a	0.06209515407681465	0
a k y a k k i r i z a	a k y a k k i r i z a	0.05950675532221794	0
m w a k a k k i r i z a	m w a k a k k i r i z a	0.061856482177972794	0
m u n y w a	m u n y w a	0.05620228126645088	0
t o n n a b e e r a	t o n n a b e e r a	0.057376883924007416	0
s i n n a l o w o o z a	s i n n a l o w o o z a	0.06722280383110046	0
m u l i m a l a	m u l i m a l a	0.059272632002830505	0
m w a k a l a b i k a	m w a k a l a b i k a	0.06491737812757492	0
o t e g e d d e	o t e g e d d e	0.0501302033662796	0
n a a m e n y a	n a a m e n y a	0.06405463069677353	0
b a k y a y i g a	b a k y a y i g a	0.06193188577890396	0
b a a k o l a	b a a k o l a	0.06536471098661423	0
m u b u u s e	m w a b u u s e	0.16549605131149292	2
b a n a a y o g e r a	b a n a a y o g e r a	0.05992993339896202	0
b a a d d u k a	b a a d d u k a	0.06007937714457512	0
a k y a s i s i n k a n a	a k y a s i s i n k a n a	0.06238872930407524	0
b a a k a s i s i n k a n a	b a a k a s i s i n k a n a	0.06464768201112747	0
b e e b a k a	b e e b a k a	0.05872047692537308	0
y a f a	y a f a	0.062260668724775314	0
t u k y a k o m a w o	t u k y a k o m a w o	0.05956205725669861	0
m w a y a n j u d d e	m w a y a n j u d d e	0.11436587572097778	0
t u l a g a	t u l a g a	0.059296853840351105	0
t u l a b i k a   n g a	t u l a b i k a   n g a	0.05843792483210564	0
a n a j j u k i r a	a n a j j u k i r a	0.05596339330077171	0
a n a a w u l i r i z a	a n a a w u l i r i z a	0.05979857221245766	0
w a z z e e m u	w a z z e e m u	0.05210826173424721	0
m u l y a	m u l y a	0.05615575239062309	0
t u l i l w a n a	t u l i l w a n a	0.05852736160159111	0
y a w u l i d d e	y a w u l i d d e	0.058611780405044556	0
t u l i n y w a	t u l i n y w a	0.058946628123521805	0
m w a k a l i n d a	m w a k a l i n d a	0.06179624795913696	0
t u n n y o n n y o d d e	t u n n y o n n y o d d e	0.08453698456287384	0
w a f u l u m a	w a f u l u m a	0.058505550026893616	0
t e b a n n a m e n y a	t e b a n n a m e n y a	0.06141047179698944	0
t u n a a w e e r e z a	t u n a a w e e r e z a	0.05890873819589615	0
t u k y a d d a m u	t u k y a d d a m u	0.05720128118991852	0
t w a g w a	t w a g w a	0.06231943890452385	0
b a a f u l u m y e	b a f u l u m y e	0.20765550434589386	1
n a a w u l i r a	n a a w u l i r a	0.06054972857236862	0
n t u u l a	n t u u l a	0.05740603432059288	0
t u s o b o l a	t u s o b o l a	0.05758878216147423	0
o k y a b u u k a	o k y a b u u k a	0.058879077434539795	0
y a b u u k a	y a b u u k a	0.059307556599378586	0
m u l a b a	m u l a b a	0.05948397144675255	0
w e e t a a z e	w e e t a a z e	0.0623447559773922	0
o t a n d i s e	o t a n d i s e	0.053831376135349274	0
t e b a n n a s a n g a	t e b a n n a s a n g a	0.06290561705827713	0
b a s i g a l a	b a s i g a l a	0.06276401877403259	0
b a n a k k i r i z a	b a n a k k i r i z a	0.060273509472608566	0
y a a k a s e k a	y a a k a s e k a	0.06678082793951035	0
w a g g u d d e w o	w a g g u d d e w o	0.05745229497551918	0
t a n n a k a a b a	t a n n a k a a b a	0.06401046365499496	0
t u n a a z i n a	t u n a a z i n a	0.06049942970275879	0
s i n n a k k i r i z a	s i n n a k k i r i z a	0.05680312216281891	0
t w a y i m b y e	t u y i m b y e	0.1489364355802536	2
a k y a s o m e s a	a k y a s o m e s a	0.06104480102658272	0
m u k y a t a m b u l a	m u k y a t a m b u l a	0.05981418117880821	0
t e t u n n a n n y o n n y o l a	t e t u n n a n n y o n n y o l a	0.06469447165727615	0
s i n n a n n y o n n y o l a	s i n n a n n y o n n y o l a	0.05813572183251381	0
t e t u n n a s o m a	t e t u n n a s o m a	0.05910079553723335	0
o k e n d e z e z z a	o k e n d e e z e z z a	0.17530573904514313	1
b a a y i g a	b a a y i g a	0.06214673072099686	0
m u l i b u u k a	m u l i b u u k a	0.055471379309892654	0
y a d d u k a	y a d d u k a	0.05633390322327614	0
m b u u k a	m b u u k a	0.05640464276075363	0
n a a w a n g u l a	n a a w a n g u l a	0.061921216547489166	0
y a s i t u s e	y a s i t u s e	0.055762093514204025	0
b a a k a y i m i r i r a	b a a k a y i m i r i r a	0.062116265296936035	0
t w a w u l i d d e	t u w u l i d d e	0.12924842536449432	2
t w a k a b u u k a	t w a k a b u u k a	0.06973552703857422	0
t w a t w a l a	t w a t w a l a	0.06492745876312256	0
y a a k a s o m e s a	y a a k a s o m e s a	0.06352754682302475	0
n a a k a s o m a	n a a k a s o m a	0.0661788284778595	0
y a a k a m w e n n y a	y a a k a m w e n n y a	0.06431905925273895	0
w a a k a w e e r e z a	w a a k a w e e r e z a	0.06243696063756943	0
a b u z a	a b u z a	0.0595279186964035	0
n a a k a b a   n e	n a a k a b a   n e	0.0634223222732544	0
m u l i n z e	m w a l i n z e	0.187328040599823	2
a l i y i t a	a l i y i t a	0.058927953243255615	0
b a a t a m b u l a	b a a t a m b u l a	0.062090035527944565	0
w a b u u z a	w a b u u z a	0.0577242337167263	0
o l i k o l a	o l i k o l a	0.05897592753171921	0
t e t u n n a b e e r a	t e t u n n a b e e r a	0.05738021805882454	0
t u g a l a m i r a	t u g a l a m i r a	0.0594085194170475	0
o k y a y a n j u l a	o k y a y a n j u l a	0.05823688581585884	0
y a k o z e s e z a	y a k o z e s e z a	0.05772049352526665	0
t u n a a f a	t u n a a f a	0.0626910999417305	0
y a s o b o d d e	y a s o b o d d e	0.055033255368471146	0
b a a k a b u z a	b a a k a b u z a	0.06414074450731277	0
b a   n e	b a   n e	0.061309609562158585	0
a g g u d d e w o	a g g u d d e w o	0.05241459608078003	0
m w a y o g e d d e	m w a y o g e d d e	0.09196799248456955	0
b e e b a k a	b e b a k a	0.6183785200119019	1
a k o l a	a k o l a	0.06417543441057205	0
b a k y a l e e k a a n a	b a k y a l e e k a a n a	0.06162434443831444	0
t u g u l a	t u g u l a	0.058131616562604904	0
t w a z i n y e	t u z i n y e	0.16521477699279785	2
m u t w a l a	m u t w a l a	0.05906202644109726	0
t u l i y i m b a	t u l i y i m b a	0.057382188737392426	0
t u s e	t w a s e	0.23817743360996246	2
t o n n a y o g e r a	t o n n a y o g e r a	0.05793953314423561	0
m w a k a k o m a w o	m w a k a k o m a w o	0.06331510841846466	0
t e t u n n a y a n j u l a	t e t u n n a y a n j u l a	0.05798891931772232	0
t u n a a k e n d e e z a	t u n a a k e n d e e z a	0.058845940977334976	0
t w a k a l a m a g a	t w a k a l a m a g a	0.0653504952788353	0
a n a a g w a	a n a a g w a	0.06344739347696304	0
t w a t e e k a	t w a t e e k a	0.06122453883290291	0
s i n n a s i s i n k a n a	s i n n a s i s i n k a n a	0.060080185532569885	0
m w e e b a s e	m w e e b a s e	0.08689343929290771	0
o b a d d e w o	o b a d d e w o	0.05457001179456711	0
b a a k a s i g a l a	b a a k a s i g a l a	0.06556088477373123	0
y a k k i r i z z a	y a k k i r i z z a	0.058691658079624176	0
w a t u u l a	w a t u u l a	0.060374610126018524	0
b a a g u d d e	b a g u d d e	0.24942106008529663	1
w a a k a g a l a m i r a	w a a k a g a l a m i r a	0.0637812465429306	0
n s i s i n k a n y e	n s i s i n k a n y e	0.05801081657409668	0
s i n n a s o b o l a	s i n n a s o b o l a	0.057901252061128616	0
n a t t a	n a t t a	0.08348744362592697	0
w a l a m a z e	w a l a m a z e	0.05905241519212723	0
m b u z a	m b u z a	0.05650614574551582	0
y a s s a	y a s s a	0.06496896594762802	0
n a w u l i r i z a	n a w u l i r i z a	0.05838131904602051	0
t a n n a s a l a w o	t a n n a s a l a w o	0.06256618350744247	0
t w a d d a m u	t w a d d a m u	0.05762800946831703	0
b a a k u t t e	b a k u t t e	0.24395179748535156	1
b a y a m b a	b a y a m b a	0.06233315169811249	0
w a l a b a	w a l a b a	0.06385158747434616	0
t e m u n n a w e e r e z a	t e m u n n a w e e r e z a	0.056897010654211044	0
b a k y a b u u z a	b a k y a b u u z a	0.059445079416036606	0
a l i w u l i r a	a l i w u l i r a	0.05853218957781792	0
w a y i n g i r a	w a y i n g i r a	0.05854926258325577	0
a t a n d i k a	a t a n d i k a	0.062352366745471954	0
a l e e k a a n y e	a l e e k a a n y e	0.05676039308309555	0
o k y a s e k a	o k y a s e k a	0.06209513917565346	0
n k y a g a l a m i r a	n k y a g a l a m i r a	0.06088206544518471	0
n d y e t a a g a	n d y e t a a g a	0.05599311739206314	0
m w a k a m e n y a	m w a k a m e n y a	0.06339723616838455	0
t a n n a s o m a	t a n n a s o m a	0.06129154562950134	0
y a b a a w o	y a b a a w o	0.060569074004888535	0
m u w u l i r i z a	m u w u l i r i z a	0.05515920743346214	0
a l i s i t u k a	a l i s i t u k a	0.05943737551569939	0
n k y a j j u k i r a	n k y a j j u k i r a	0.05478699877858162	0
t a n n a s i s i n k a n a	t a n n a s i s i n k a n a	0.06187893822789192	0
t u s i s i n k a n y e	t w a s i s i n k a n y e	0.11970653384923935	2
a y a g a l a	a y a g a l a	0.0642210990190506	0
t u s a n g a	t u s a n g a	0.061378512531518936	0
y a b u u z i z z a	y a b u u z i z z a	0.05470011383295059	0
w a f u m b a	w a f u m b a	0.058827221393585205	0
t e t u n n a y i m i r i r a	t e t u n n a y i m i r i r a	0.056756392121315	0
m u n a a g u l a	m u n a a g u l a	0.05906547233462334	0
a n a a k o m a w o	a n a a k o m a w o	0.06163400039076805	0
a k y e b a k a	a k y e b a k a	0.06252768635749817	0
b a s o m a	b a s o m a	0.061368320137262344	0
o k w a t a	o k w a t a	0.06493712216615677	0
o w e e r e z a	o w e e r e z a	0.13226836919784546	0
n k e n d e z a	n k e n d e e z a	0.20560519397258759	1
n d i g a l a m i r a	n d i g a l a m i r a	0.05729014798998833	0
n a g g u l a w o	n a g g u l a w o	0.06365646421909332	0
t o n n a t t a	t o n n a t t a	0.05994214490056038	0
s i n n a k w a t a	s i n n a k w a t a	0.061626847833395004	0
m u t e e s e	m u t e e s e	0.14114397764205933	0
o l i	o l i	0.052820440381765366	0
o n o o w e e r e z a	o n o o w e e r e z a	0.05435561016201973	0
m u l i g w a	m u l i g w a	0.05615280196070671	0
b a a k a w a n d i i k a	b a a k a w a n d i i k a	0.0664147213101387	0
y a s i t u k a	y a s i t u k a	0.061333075165748596	0
n a a k a m a n y a	n a a k a m a n y a	0.06665986776351929	0
t a n n a s s a	t a n n a s s a	0.06219334900379181	0
w a a k a l o n d a	w a a k a l o n d a	0.0630083754658699	0
t u n a a t a n d i k a	t u n a a t a n d i k a	0.062005117535591125	0
a f u u k a	a f u u k a	0.05781107395887375	0
o m a n y i	o m a n y i	0.05633268877863884	0
o f u m b a	o f u m b a	0.054929908365011215	0
y a l i n z e	y a l i n z e	0.05771297961473465	0
b a a k a g g a l a w o	b a a k a g g a l a w o	0.06196754425764084	0
n k o z e	n k o z e	0.058999184519052505	0
m b a d d e	m b a d d e	0.05444110184907913	0
b a a b a d d e   n e	b a b a d d e   n e	0.1485273391008377	1
n g a m b a	ŋ a m b a	0.5837723612785339	2
t w a f u l u m y e	t u f u l u m y e	0.1387646645307541	2
t e m u n n a s s a	t e m u n n a s s a	0.059119269251823425	0
t e b a n n a g a l a m i r a	t e b a n n a g a l a m i r a	0.061225876212120056	0
m w a k a g e n d a	m w a k a g e n d a	0.062405966222286224	0
n a a k a y o n g e r a	n a a k a y o n g e r a	0.0627577155828476	0
t e b a n n a j j a	t e b a n n a j j a	0.05946548283100128	0
y a g a l a	y a a g a l a	0.7873043417930603	1
y a b u z a	y a b u z a	0.059091586619615555	0
m u l i b u u z a	m u l i b u u z a	0.053884923458099365	0
m u b u u z i z z a	m u b u u z i z z a	0.09335675835609436	0
o k y a v u g a	o k y a v u g a	0.05658234655857086	0
a l i f u u k a	a l i f u u k a	0.0573587492108345	0
y a a k a k w a t a	y a a k a k w a t a	0.0678408145904541	0
m u s a z e e w o	m w a s a z e e w o	0.16224034130573273	2
t o n n a k w a t a	t o n n a k w a t a	0.06274160742759705	0
a n a a l o n d a	a n a a l o n d a	0.06096837669610977	0
a w e e r e z a	a w e e r e z a	0.1309811770915985	0
s i n n a f u l u m a	s i n n a f u l u m a	0.05712030827999115	0
b a n a a z i n a	b a n a a z i n a	0.06179752200841904	0
b a a y a m b y e	b a y a m b y e	0.1577705293893814	1
n a a k a l a m a g a	n a a k a l a m a g a	0.06670265644788742	0
b a n a a b u z a	b a n a a b u z a	0.06094575673341751	0
w a a k a j j u k i r a	w a a k a j j u k i r a	0.05852556228637695	0
m u f u n a	m u f u n a	0.055091168731451035	0
n a j j u k i r a	n a j j u k i r a	0.05434172600507736	0
w a a k e b a k a	w a a k e b a k a	0.0659860223531723	0
t u y a g a d d e	t w a y a g a d d e	0.1557973474264145	2
b a a t a m b u d d e	b a t a m b u d d e	0.13773725926876068	1
s i n n a t e e k a	s i n n a t e e k a	0.05765816941857338	0
t u n a a m w e n n y a	t u n a a m w e n n y a	0.061550214886665344	0
t e t u n n a b a	t e t u n n a b a	0.05973470211029053	0
t u s i t u k a	t u s i t u k a	0.058938104659318924	0
b a l i n n y o n n y o l a	b a l i n n y o n n y o l a	0.0589645691215992	0
n n a m a z e	n a m a z e	1.9751914739608765	1
t u k y a f u l u m a	t u k y a f u l u m a	0.059440482407808304	0
n t u d d e	n t u d d e	0.051403481513261795	0
a k a a b a	a k a a b a	0.06457172334194183	0
t e m u n n a t e g e e r a	t e m u n n a t e g e e r a	0.05596499517560005	0
w a l i n a	w a l i n a	0.0593770332634449	0
t u n a a k w a t a	t u n a a k w a t a	0.0648193210363388	0
n a t a m b u l a	n a t a m b u l a	0.063257597386837	0
t u s i s i n k a n a	t u s i s i n k a n a	0.06010088324546814	0
a m a z e	a m a z e	0.05690215155482292	0
t u k y a s i s i n k a n a	t u k y a s i s i n k a n a	0.061428021639585495	0
m u w u l i r a	m u w u l i r a	0.05569026991724968	0
a g u l a	a g u l a	0.06034465506672859	0
b a m a l a	b a m a l a	0.06400354951620102	0
y a y i g a	y a y i g a	0.06056465581059456	0
n a l y a	n a l y a	0.061743784695863724	0
m u w u l i d d e	m w a w u l i d d e	0.15533329546451569	2
t w a s o b o l a	t w a s o b o l a	0.060736291110515594	0
a l i j j u k i r a	a l i j j u k i r a	0.05344080924987793	0
n y a g a d d e	n j a g a d d e	0.2980548143386841	1
o l i n d a	o l i n d a	0.05589436739683151	0
