prediction	target	loss	dist
p r e j e n t a	p r e j e n t a	0.0673166811466217	0
m a r i d e	m a r i d e	0.067774198949337	0
f i s s o v e s	f i s s o v e s	0.06331460922956467	0
p u r t o v a	p u r t o v a	0.0699760913848877	0
m a r i d e s	m a r i d e s	0.06686671078205109	0
r o m p o v a	r o m p o v a	0.06849998235702515	0
a c u r d o v e	a c u r d o v e	0.06878738850355148	0
a f e r m a s s e	a f e r m a s s e	0.0636933222413063	0
p r u f e s s a	p r u f e s s a	0.06448239833116531	0
i s t r u	i s t r u	0.06477367877960205	0
u s s e r v é	u s s e r v é	0.06341107189655304	0
s t o r j o v a i s	s t o r j o v a i s	0.06588549166917801	0
s p a r t i r e i s	s p a r t i r e i s	0.0652799904346466	0
d e s t u m e r	d e s t u m e r	0.06822074204683304	0
a n u l o n	a n u l o n	0.06895450502634048	0
p u b l i c h a	p u b l i c h a	0.06662117689847946	0
a u t o r i s o v a	a u t o r i s o v a	0.06641225516796112	0
n c u r a j a r a s	n c u r a j a r a s	0.06664036959409714	0
s t a b i l e s c e	s t a b i l e s c e	0.062063515186309814	0
n a s c o v e s	n a s c o v e s	0.06552788615226746	0
a c u s e	a c u s e	0.0653441995382309	0
p u b l i c h a r a s	p u b l i c h a r a s	0.06551303714513779	0
a f e r m e a	a f e r m e a	0.06577763706445694	0
c o m p r a r a s	c o m p r a r a s	0.06652279198169708	0
p e r d e	p e r d e	0.06826655566692352	0
c o s t e i e	c o s t e i e	0.06465193629264832	0
r e m a n d e i s	r e m a n d e i s	0.06686533987522125	0
t r a t é	t r a t é	0.06616423279047012	0
m u d e s	m u d e s	0.06722526252269745	0
d a m a n d e i e	d a m a n d e i e	0.0667470246553421	0
s p o n j e s s a i s	s p o n j e s s a i s	0.0629512220621109	0
d a m a n d a s s a n	d a m a n d a s s a n	0.06599333137273788	0
j o n j a r a s	j o n j a r a s	0.06489243358373642	0
r e d u j a r o n	r e d u j a r o n	0.06829722970724106	0
s c u r t o v a	s c u r t o v a	0.06868799030780792	0
o n j a r à	o n j a r à	0.0669521763920784	0
r e s s e r v o v a	r e s s e r v o v a	0.06563497334718704	0
d e t e r m i n a s s a	d e t e r m i n a s s a	0.06521156430244446	0
g o d a s s e	g o d a s s e	0.06311538070440292	0
m a n d a r a s	m a n d a r a s	0.06598993390798569	0
r e d u j e s	r e d u j e s	0.06761358678340912	0
t r a s f e r i v e s	t r a s f e r i v e s	0.06463027745485306	0
c u n t r o l e	c u n t r o l e	0.06951849907636642	0
c o m p r a r o n	c o m p r a r o n	0.0686868205666542	0
d e t l a r a s s a n	d e t l a r a s s a n	0.06588073819875717	0
n d r e z é	n d r e z é	0.06679828464984894	0
d a m a n d a r à	d a m a n d a r à	0.06873678416013718	0
s e g u r a	s e g u r a	0.06582509726285934	0
d a m a n d a s s a	d a m a n d a s s a	0.06553861498832703	0
s p i d l é	s p i d l é	0.06553076952695847	0
s u s t e n e s	s u s t e n e s	0.06419660896062851	0
i s t i t u e	i s t i t u e	0.06457851827144623	0
d o v a n	d o v a n	0.06755591183900833	0
p o r t a r à	p o r t a r à	0.06869161874055862	0
c u m p o r t o v a	c u m p o r t o v a	0.06961922347545624	0
a l e s i r é	a l e s i r é	0.06318983435630798	0
a d o t e	a d o t e	0.06669355928897858	0
c u n f e r i e i s	c u n f e r i e i s	0.06581926345825195	0
d e t l a r e i s	d e t l a r e i s	0.06673035025596619	0
a c u r d a s s e s	a c u r d a s s e s	0.0654410794377327	0
t r a t a r é	t r a t a r é	0.06650342792272568	0
r e g u l o v a	r e g u l o v a	0.06832093000411987	0
r o m p e	r o m p e	0.06764207035303116	0
f i n a n z i e i e	f i n a n z i e i e	0.0649186372756958	0
f i n a n z i a r a s	f i n a n z i a r a s	0.06489130109548569	0
c o o r d i n e i e	c o o r d i n e i e	0.06654120981693268	0
v a e s	v a s	1.2213362455368042	1
v i u l a	v i u l a	0.06610880047082901	0
g a r a n t i s s a	g a r a n t i s s a	0.06519227474927902	0
m a n i f e s t a	m a n i f e s t a	0.06495483219623566	0
f r a n j a r à	f r a n j a r à	0.06825298815965652	0
p r o i b i o n	p r o i b i o n	0.06495657563209534	0
a r j o n j e i s	a r j o n j e i s	0.06611396372318268	0
p a s s e i e	p a s s e i e	0.06206364184617996	0
a c r e d i t a s s a n	a c r e d i t a s s a n	0.06481052935123444	0
s p o n j o n	s p o n j o n	0.06810805946588516	0
r e s u l t a s s e s	r e s u l t a s s e s	0.06467501074075699	0
v e g n i r	v e g n ì	1.0595946311950684	2
r e m a n d e i e	r e m a n d e i e	0.06667865812778473	0
i s t i t u i o n	i s t i t u i o n	0.06511343270540237	0
s p i e t e i e	s p i e t e i e	0.06344359368085861	0
s e c u e s t r a s s e s	s e c u e s t r a s s e s	0.06345564872026443	0
s e u r a n d e i a	s e u r a n d e i a	0.0660303458571434	0
r e j o n a	r e j o n a	0.06687895208597183	0
r a t a s s e	r a t a s s e	0.06351817399263382	0
a d a t e i e s	a d a t e i e s	0.06440356373786926	0
s e c u e s t r a r à	s e c u e s t r a r à	0.066218800842762	0
c u n v a l i d a s s a n	c u n v a l i d a s s a n	0.06587211787700653	0
m p a r t e	m p a r t e	0.06781741231679916	0
i s t i t u e s c e s	i s t i t u e s c e s	0.06262005120515823	0
e j a m i n a	e j a m i n a	0.06529168784618378	0
f a j a r à	f a j a r à	0.0649557039141655	0
a f e r m e	a f e r m e	0.0662483349442482	0
a c u s e i a	a c u s e i a	0.06410235166549683	0
i s t i t u i s s a	i s t i t u i s s a	0.06348946690559387	0
p u r t o n	p u r t o n	0.07101287692785263	0
p e r d o n	p e r d o n	0.06948371231555939	0
m e n o v e	m e n o v e	0.06720297038555145	0
j o n j e s	j o n j e s	0.06627710163593292	0
m a n d o v a	m a n d o v a	0.06882373988628387	0
s p o r j e s s e	s p o r j e s s e	0.06370704621076584	0
a r j o n j o v e	a r j o n j o v e	0.06786403805017471	0
f r a n j e d e	f r a n j e d e	0.06723000109195709	0
m e t o v a n	m e t o v a n	0.0682833343744278	0
d e j ë u j a s s a	d e j ë u j a s s a	0.06367797404527664	0
f u r m e i e	f u r m e i e	0.0665222629904747	0
s c h i v e i s	s c h i v e i s	0.06458126753568649	0
s l u n g e i s	s l u n g e i s	0.0654955804347992	0
a r b i t r e i s	a r b i t r e i s	0.06467033922672272	0
p e r d	p e r d	0.06668304651975632	0
e s e r z i t e s	e s e r z i t e s	0.06408915668725967	0
d e f r e n z i a r a s	d e f r e n z i a r a s	0.06548556685447693	0
a t r i b u i v a i s	a t r i b u i v a i s	0.06400888413190842	0
m a n i f e s t o v a	m a n i f e s t o v a	0.06596731394529343	0
s c h i v a s s a n	s c h i v a s s a n	0.06433133780956268	0
m e s s e	m e s s e	0.06292909383773804	0
p a s s e r	p a s s e r	0.0639321580529213	0
m a n t e n i s s a	m a n t e n i s s a	0.06544025242328644	0
d o r m	d o r m	0.06727584451436996	0
a p r o a r à	a p r o a r à	0.06743165850639343	0
m a n d a	m a n d a	0.06772495061159134	0
r e g u l e i s	r e g u l e i s	0.06619184464216232	0
r a t i f i c h e i e	r a t i f i c h e i e	0.06544800847768784	0
s t r e n j o n	s t r e n j o n	0.06815733760595322	0
s p o r j o v a n	s p o r j o v a n	0.06796559691429138	0
d e s s e s	d e s s e s	0.06127505376935005	0
s t r e n j o v a n	s t r e n j o v a n	0.06817776709794998	0
p r u f e s s e i a	p r u f e s s e i a	0.06426390260457993	0
a u t o r i s é	a u t o r i s é	0.06467150151729584	0
r e p r e j e n t e	r e p r e j e n t e	0.06731458753347397	0
u n i v e	u n i v e	0.06602597236633301	0
a s s e g u r a s s a i s	a s s e g u r a s s a i s	0.06198332831263542	0
a f e r m o v e	a f e r m o v e	0.06668872386217117	0
d e s t u m e i a	d e s t u m e i a	0.06625940650701523	0
a r e s t a s s a i s	a r e s t a s s a i s	0.0626882016658783	0
p r o m u l g h a s s e s	p r o m u l g h a s s e s	0.06587279587984085	0
r e j o n e	r e j o n e	0.06688407808542252	0
g a r a n t	g a r a n t	0.06626345962285995	0
p u r t e d e	p u r t e d e	0.0684635117650032	0
c o m u n i c h a	c o m u n i c h a	0.06775469332933426	0
d e s t u m é	d e s t u m é	0.06656754016876221	0
f u r m e i s	f u r m e i s	0.06658224761486053	0
t r a s f e r e s c e s	t r a s f e r e s c e s	0.06317182630300522	0
a z e r t e i s	a z e r t e i s	0.06464232504367828	0
c o g n e s	c o g n e s	0.06658028811216354	0
g a u j a r e i s	g a u j a r e i s	0.06484530121088028	0
c u n v a l i d e i s	c u n v a l i d e i s	0.06669970601797104	0
p a s s e i a	p a s s e i a	0.062116824090480804	0
r e s p u e n d a	r e s p u e n d a	0.06715456396341324	0
o v e s	o v e s	0.06339539587497711	0
m a r i d o v a	m a r i d o v a	0.06831149011850357	0
p r o m u l g h e s	p r o m u l g h e s	0.06808271259069443	0
m a r i d a	m a r i d a	0.06728825718164444	0
r e v u c h e s	r e v u c h e s	0.06716398149728775	0
d e s g o r j	d e s g o r j	0.06587150692939758	0
m a r i d e i s	m a r i d e i s	0.06602748483419418	0
r o m p e r	r o m p e r	0.06795583665370941	0
n c u r a j e	n c u r a j e	0.06856127083301544	0
g a r a n t	g a r a n t	0.0663260892033577	0
r e j o n a r e i s	r e j o n a r e i s	0.06547192484140396	0
d e l i b r o v e s	d e l i b r o v e s	0.06612849980592728	0
a n u l e	a n u l e	0.06763814389705658	0
e n t e n j a r é	e n t e n j a r é	0.06621138751506805	0
c o m p r o v e	c o m p r o v e	0.06884202361106873	0
d e l e g h e i e s	d e l e g h e i e s	0.06518139690160751	0
a r e s t e d e	a r e s t e d e	0.06535664200782776	0
t r a d u j o v e	t r a d u j o v e	0.0683162584900856	0
c o m p r a	c o m p r a	0.06847360730171204	0
a n u l a s s e	a n u l a s s e	0.06466031819581985	0
d o r m i r é	d o r m i r é	0.06741632521152496	0
a d u r v o n	a d u r v o n	0.06967620551586151	0
p a s s e i s	p a s s e i s	0.06219051778316498	0
u n i r	u n i r	0.06791364401578903	0
s p i d l e i a	s p i d l e i a	0.06556104123592377	0
s e c u e s t r e s	s e c u e s t r e s	0.06527714431285858	0
s e u r a n d o n	s e u r a n d o n	0.06815335899591446	0
a n c u n t o v a i s	a n c u n t o v a i s	0.06736844033002853	0
e m a n e i s	e m a n e i s	0.06436116993427277	0
r o m p e s s a n	r o m p e s s a n	0.06502840667963028	0
c u n t r o l a r é	c u n t r o l a r é	0.06848099082708359	0
n d i c h e d e	n d i c h e d e	0.06804309040307999	0
a r j o n j	a r j o n j	0.06701888144016266	0
n u m i n a s s e s	n u m i n a s s e s	0.06493405997753143	0
r a t a r a s	r a t a r a s	0.06463274359703064	0
g o d e i e	g o d e i e	0.06473223119974136	0
m p a r t i v a i s	m p a r t i v a i s	0.06575417518615723	0
s c o u t e	s c o u t e	0.06601869314908981	0
a d a t e	a d a t e	0.0665324479341507	0
t r a m u d e i a	t r a m u d e i a	0.06696971505880356	0
c o g n o n	c o g n o n	0.06921179592609406	0
r e s t a s s e s	r e s t a s s e s	0.06364506483078003	0
p r o d u j e	p r o d u j e	0.06905575096607208	0
d e s v i a	d e s v i a	0.0652233436703682	0
s c h i v a	s c h i v a	0.06564948707818985	0
m p a r t i r o n	m p a r t i r o n	0.06841791421175003	0
a d o t a s s a n	a d o t a s s a n	0.0649542361497879	0
a t u a s s a i s	a t u a s s a i s	0.062313251197338104	0
a c r e d i t a r à	a c r e d i t a r à	0.06731155514717102	0
a c u r d a s s a	a c u r d a s s a	0.06588654220104218	0
m a r i d a r à	m a r i d a r à	0.06810290366411209	0
s c h i v a	s c h i v a	0.06570040434598923	0
p u r t o v e s	p u r t o v e s	0.06848809123039246	0
a r b i t r a s s a i s	a r b i t r a s s a i s	0.06265409290790558	0
r a t i f i c h e d e	r a t i f i c h e d e	0.06642487645149231	0
e n t e n j e	e n t e n j e	0.06718777120113373	0
s p o r j e	s p o r j e	0.06680060923099518	0
u r g a n i s é	u r g a n i s é	0.06508520245552063	0
p o r t e i s	p o r t e i s	0.06628581881523132	0
a c u r d e a	a c u r d e a	0.06804513931274414	0
n d i c h a	n d i c h a	0.06850333511829376	0
p o p u l o v a i s	p o p u l o v a i s	0.06703900545835495	0
f u r m e i e	f u r m e i e	0.06651963293552399	0
a l e s i r e i e s	a l e s i r e i e s	0.06314379721879959	0
s e g u r e i e	s e g u r e i e	0.06479309499263763	0
g o d a	g o d a	0.06604045629501343	0
r e s u l t é	r e s u l t é	0.06641899049282074	0
s t a b i l e s c e s	s t a b i l e s c e s	0.06194204464554787	0
n d i c h e i a	n d i c h e i a	0.06688538193702698	0
d e p e n j a r a s	d e p e n j a r a s	0.06563884019851685	0
a d u r v o v e s	a d u r v o v e s	0.06771533936262131	0
f r a n j a r à	f r a n j a r à	0.06825259327888489	0
r e m p l a z e	r e m p l a z e	0.06717521697282791	0
s e c u e s t r a	s e c u e s t r a	0.06510122120380402	0
p o r t a s s a n	p o r t a s s a n	0.06595419347286224	0
r e u r g a n i s a s s a n	r e u r g a n i s a s s a n	0.0666659027338028	0
v o l e i	v o l e i	0.08371996879577637	0
p a r t e z i p a s s e s	p a r t e z i p a s s e s	0.06416959315538406	0
n j i n i e i e	n j i n i e i e	0.06492957472801208	0
e d u c h a	e d u c h a	0.06777192652225494	0
a l e s i r a r a s	a l e s i r a r a s	0.06333654373884201	0
c i a n t e i a	c i a n t e i a	0.06566383689641953	0
r e s s o l v a s s a	r e s s o l v a s s a	0.06288295984268188	0
a d o t a r à	a d o t a r à	0.06769851595163345	0
a r j o n j a r é	a r j o n j a r é	0.06647790968418121	0
c u n f e r i o n	c u n f e r i o n	0.06753487884998322	0
d e t e r m i n e i a	d e t e r m i n e i a	0.06644341349601746	0
c u n f e r i d e	c u n f e r i d e	0.0672350525856018	0
p o s s e s	p o s	1.6566517353057861	3
e j a m i n o v a	e j a m i n o v a	0.06682731211185455	0
a n u l é	a n u l é	0.06643874943256378	0
u r g a n i s a r a s	u r g a n i s a r a s	0.06468340754508972	0
p r o m u l g h a r e i s	p r o m u l g h a r e i s	0.06674855202436447	0
m u d e i e s	m u d e i e s	0.06521698087453842	0
c a p i v a	c a p i v a	0.06637893617153168	0
p r o n u n z i e r	p r o n u n z i e r	0.06849445402622223	0
d o r m i o n	d o r m i o n	0.06790592521429062	0
s p i e t a r é	s p i e t a r é	0.06431906670331955	0
s c r i v o n	s c r i v o n	0.06746987253427505	0
g i u d i c h e	g i u d i c h e	0.06683734059333801	0
p r o n u n z i a	p r o n u n z i a	0.06803261488676071	0
a r e s t a	a r e s t a	0.06534212082624435	0
e r j e d e	e r j e d e	0.06557821482419968	0
r e g i s t r o v a	r e g i s t r o v a	0.0671732947230339	0
m e t o n	m e t o n	0.06850835680961609	0
r e n u n z i a r a s	r e n u n z i a r a s	0.06631225347518921	0
j i v a i s	j i v a i s	0.06275257468223572	0
t r a s f e r e	t r a s f e r e	0.06505581736564636	0
d o r m e s c e s	d o r m e s c e s	0.06442838907241821	0
f u r m a r à	f u r m a r à	0.06913219392299652	0
a z e r t a r e i s	a z e r t a r e i s	0.06449706852436066	0
p a s s a s s a n	p a s s a s s a n	0.06267271935939789	0
a r e s t a r é	a r e s t a r é	0.06520773470401764	0
l i m i t a r à	l i m i t a r à	0.06670022755861282	0
g i u d i c h e	g i u d i c h e	0.0668792575597763	0
f u r m a s s e	f u r m a s s e	0.06528526544570923	0
s c h i v a s s e	s c h i v a s s e	0.06335476040840149	0
s c r i v e s s e	s c r i v e s s e	0.06303445994853973	0
c o o r d e n a s s a i s	c o o r d e n a s s a i s	0.06431064754724503	0
p r o d u j e s s a	p r o d u j e s s a	0.0655922144651413	0
m u d a r à	m u d a r à	0.06899519264698029	0
p e r t	p e r t	0.0674588680267334	0
f u r m e i e s	f u r m e i e s	0.0659596398472786	0
s o t s c r i v e s s a n	s o t s c r i v e s s a n	0.06369169056415558	0
m u t i v o n	m u t i v o n	0.06860308349132538	0
e n t e n j e	e n t e n j e	0.06725819408893585	0
p r o d u j e s s a	p r o d u j e s s a	0.06558031588792801	0
p u b l i c h e i e s	p u b l i c h e i e s	0.06522497534751892	0
m e s s o v e	m e s s o v e	0.06432127207517624	0
r a t i f i c h a	r a t i f i c h a	0.06637629866600037	0
s c u r t a r à	s c u r t a r à	0.06861094385385513	0
p a s s e i a	p a s s e i a	0.0620669350028038	0
m e s s a r à	m e s s a r à	0.06425739824771881	0
t r a m u d a r o n	t r a m u d a r o n	0.06850388646125793	0
d e j ë u j e s	d e j ë u j e s	0.06555255502462387	0
a c u s é	a c u s é	0.0641874298453331	0
v e d e s s a n	v e d e s s a n	0.06395815312862396	0
a u t o r i s e i s	a u t o r i s e i s	0.06460011750459671	0
p r o d u j o n	p r o d u j o n	0.06962055712938309	0
