prediction	target	loss	dist
m u d e i a	m u d e i a	0.06087961420416832	0
m a n d a s s a n	m a n d a s s a n	0.060588330030441284	0
d e s s a r e i s	d e s s a r e i s	0.06563673913478851	0
s o m e t e i e	s o m e t e i e	0.05941332131624222	0
a n u l a s s e	a n u l a s s e	0.06009878218173981	0
s t o r j e s	s t o r j e s	0.06068345904350281	0
c a p e	c a p e	0.060827694833278656	0
m a n d o n	m a n d o n	0.06245657429099083	0
r e s t a s s e	r e s t a s s e	0.05971182882785797	0
r e n u n z i e i e	r e n u n z i e i e	0.060253724455833435	0
c o m p r e i e	c o m p r e i e	0.06196002662181854	0
a n u l a s s a	a n u l a s s a	0.0606708787381649	0
m e s s e	m e s s e	0.05708800628781319	0
s u s t e n e s c e	s u s t e n e s c e	0.05876679718494415	0
u n i s s e s	u n i s s e s	0.059883199632167816	0
l i t e i s	l i t e i s	0.05956759303808212	0
d a n e j a r é	d a n e j a r é	0.06049890071153641	0
m a n d a r à	m a n d a r à	0.06174377351999283	0
j i r a s	j i r a s	0.05623851716518402	0
p u r t a r o n	p u r t a r o n	0.06462407112121582	0
g a u j a s s e s	g a u j a s s e s	0.058030467480421066	0
a c r e d i t e i e	a c r e d i t e i e	0.06019599363207817	0
r e n u n z i e	r e n u n z i e	0.06079613417387009	0
a u t o r i s a s s a n	a u t o r i s a s s a n	0.05971932411193848	0
p e r t e s	p e r t e s	0.05989174172282219	0
v i u l e i e	v i u l e i e	0.05910352244973183	0
f u r m e i e	f u r m e i e	0.0613740049302578	0
c h e r d o v a i s	c h e r d o v a i s	0.06089118495583534	0
c u r e s p u e n d a r à	c u r e s p u e n d a r à	0.06280461698770523	0
a d u r v e i a	a d u r v e i a	0.0603448823094368	0
a p l i c h a s s a i s	a p l i c h a s s a i s	0.059555985033512115	0
r e m p l a z e i s	r e m p l a z e i s	0.060485389083623886	0
t e r j e s s a n	t e r j e s s a n	0.060563016682863235	0
s t o r j o v a n	s t o r j o v a n	0.06145436316728592	0
a d o t o n	a d o t o n	0.06138654425740242	0
c i a n t o v a i s	c i a n t o v a i s	0.0600966215133667	0
r e n u n z i e i a	r e n u n z i e i a	0.06018461287021637	0
f a j a r à	f a j a r à	0.05811726674437523	0
d e s t u m e	d e s t u m e	0.06270841509103775	0
j o n j e	j o n j e	0.05822257325053215	0
a p r o a r o n	a p r o a r o n	0.06133390963077545	0
d e s g o r j a r o n	d e s g o r j a r o n	0.059598371386528015	0
e s e r z i t e i e	e s e r z i t e i e	0.05798961967229843	0
r e v u c h é	r e v u c h é	0.060627587139606476	0
c u r e s p u e n d a r e i s	c u r e s p u e n d a r e i s	0.06185651198029518	0
f o v a i s	f o v a i s	0.056555572897195816	0
d o r m i s s a	d o r m i s s a	0.06016349792480469	0
p u r t e s	p u r t e s	0.06491619348526001	0
i s t i t u i v a i s	i s t i t u i v a i s	0.059242602437734604	0
m e t o v e s	m e t o v e s	0.06061359494924545	0
m i r e	m i r e	0.05987866595387459	0
s c u t a s s e s	s c u t a s s e s	0.05964979529380798	0
v e d o v a n	v e d o v a n	0.058926668018102646	0
f a j e s s a	f a j e s s a	0.055459778755903244	0
n d i c h o v e s	n d i c h o v e s	0.060581646859645844	0
e d u c h e i a	e d u c h e i a	0.06107628345489502	0
a s s e n i é	a s s e n i é	0.05616354942321777	0
r e u r g a n i s o v a n	r e u r g a n i s o v a n	0.060150425881147385	0
t r a s f e r i s s e s	t r a s f e r i s s e s	0.05881369113922119	0
d a m a n d e i a	d a m a n d e i a	0.06050150841474533	0
s p o r j e s s e s	s p o r j e s s e s	0.05883185938000679	0
s t i p u l e i e	s t i p u l e i e	0.061512190848588943	0
r e m a n d e	r e m a n d e	0.06172693520784378	0
a c r e d i t e i a	a c r e d i t e i a	0.06023286655545235	0
s t a b i l i s s e	s t a b i l i s s e	0.057252999395132065	0
c o o r d e n e i e	c o o r d e n e i e	0.06074009835720062	0
r e s s e r v e d e	r e s s e r v e d e	0.057841990143060684	0
p u b l i c h e s	p u b l i c h e s	0.06120357662439346	0
n d r e z a	n d r e z a	0.06004694476723671	0
r a t e d e	r a t e d e	0.061442531645298004	0
a l e s i r e i e s	a l e s i r e i e s	0.057886481285095215	0
a f e r m e s	a f e r m e s	0.058970075100660324	0
s c o u t e i a	s c o u t e i a	0.060606300830841064	0
f i s s a	f i s s a	0.054838329553604126	0
s e g u r a r à	s e g u r a r à	0.060138192027807236	0
t r a t a r a s	t r a t a r a s	0.06148218363523483	0
s e g u r a r o n	s e g u r a r o n	0.06031746417284012	0
a d u r v e i e s	a d u r v e i e s	0.05983772873878479	0
c o s t o n	c o s t o n	0.061979979276657104	0
p o p u l a s s a	p o p u l a s s a	0.06231919676065445	0
m e t e	m e t e	0.06141847372055054	0
r e g u l e s	r e g u l e s	0.06118336319923401	0
t r a d u j o v a i s	t r a d u j o v a i s	0.06160743907094002	0
p a s s e i e	p a s s e i e	0.058265239000320435	0
d e s l i a	d e s l i a	0.058585524559020996	0
a p r o a s s e s	a p r o a s s e s	0.059013865888118744	0
p r o d u j e s	p r o d u j e s	0.0626523420214653	0
a s s e n i e i e s	a s s e n i e i e s	0.056285034865140915	0
g a u j e i e	g a u j e i e	0.05899477005004883	0
r e v e r e s c e	r e v e r e s c e	0.057242393493652344	0
m e t o v e	m e t o v e	0.0609842911362648	0
l a s c e i e	l a s c e i e	0.05859099328517914	0
a c r e d i t a r a s	a c r e d i t a r a s	0.060081690549850464	0
u s s e r v e r	u s s e r v e r	0.058370597660541534	0
l i m i t a r à	l i m i t a r à	0.06041378527879715	0
c o m p r o v e	c o m p r o v e	0.061882130801677704	0
r e p r e j e n t o n	r e p r e j e n t o n	0.0629880502820015	0
p u b l i c h o v a n	p u b l i c h o v a n	0.061789631843566895	0
j o n j	j o n j	0.059550464153289795	0
p a s s a r à	p a s s a r à	0.059544481337070465	0
a s s e g u r o n	a s s e g u r o n	0.05934473127126694	0
c u n d a n e i e s	c u n d a n e i e s	0.06149086728692055	0
d e s s a r é	d e s s a r é	0.12712913751602173	0
a d a t e i a	a d a t e i a	0.05936292186379433	0
s t r e n j e i s	s t r e n j e i s	0.06068456172943115	0
r a t i f i c h e d e	r a t i f i c h e d e	0.05968247726559639	0
j o n j o n	j o n j o n	0.06190349534153938	0
s p i e t a s s a	s p i e t a s s a	0.05917565897107124	0
c o s t i t u e	c o s t i t u e	0.06153131276369095	0
a d a t é	a d a t é	0.06001066043972969	0
c u n f e r i o n	c u n f e r i o n	0.060908377170562744	0
s p a r t i s s a	s p a r t i s s a	0.06027895212173462	0
v i v e	v i v e	0.054154008626937866	0
d o r m i r à	d o r m i r à	0.06143885850906372	0
m a r i d o n	m a r i d o n	0.0616484060883522	0
d o r m e	d o r m e	0.0606623999774456	0
r a t a s s a i s	r a t a s s a i s	0.05944515019655228	0
p r u f e s s a	p r u f e s s a	0.05974055826663971	0
a r e s t e i e	a r e s t e i e	0.06034070998430252	0
r e s u l t e	r e s u l t e	0.06256096065044403	0
r a t e i e s	r a t e i e s	0.060129620134830475	0
a t r i b u i v a n	a t r i b u i v a n	0.060494087636470795	0
p r o n u n z i a	p r o n u n z i a	0.06174425035715103	0
a d o t e s	a d o t e s	0.05982806533575058	0
s l u n g e s	s l u n g e s	0.059924397617578506	0
d e s v i o v a n	d e s v i o v a n	0.058802079409360886	0
d e l e g h e	d e l e g h e	0.05920212343335152	0
p r o i b i r e i s	p r o i b i r e i s	0.058934520930051804	0
d e f r e n z i e	d e f r e n z i e	0.0562969334423542	0
c o s t i t u i v a	c o s t i t u i v a	0.0607803612947464	0
n f u r m o v a	n f u r m o v a	0.061744265258312225	0
c u n t r o l a	c u n t r o l a	0.06319326907396317	0
i s t i t u e s c e	i s t i t u e s c e	0.058734774589538574	0
s c u r t é	s c u r t é	0.06308960169553757	0
m i r o v a n	m i r o v a n	0.06133078783750534	0
